event_idx,station,snr,ChiRCR,Chi2016,ChiBad
80,19,3.91367142615111,0.2236242062427677,0.17853478647265153,0.21612810551660588
81,19,4.060571122428645,0.2570992433592432,0.1464674497680061,0.2406240511517584
81,18,4.390515573322773,0.18857032833871656,0.1879124117187101,0.22190138315102645
82,18,10.137772560119629,0.6900961887507061,0.8742825085121659,0.42147231964893317
82,30,15.725750638091046,0.6456833132873554,0.9762675108161387,0.37648750320631186
83,19,4.068923871154371,0.2066955327993827,0.1904951320463269,0.20233235727055363
83,30,4.018883990204852,0.20844411159126575,0.22336086236324,0.23270917686166978
84,14,5.005583814952685,0.3730644630469296,0.4271755637576455,0.2812771318898815
84,18,4.95300367474556,0.5010703591138849,0.6223139377471395,0.3638433194064453
85,19,3.8817602655161982,0.2082189491419798,0.1673154506660711,0.2777229848858744
85,30,4.152944068545881,0.24534228211538167,0.16406976624250474,0.24030980686187947
86,19,4.049548474342927,0.2074679091494401,0.16744669404386375,0.2070425023897133
86,30,4.054850696221642,0.24016063637046073,0.16295025097603838,0.2320706263011738
87,18,4.404536634683609,0.22176086838282086,0.22384526206166708,0.20707131202830098
87,30,3.662654563136723,0.2068740382841283,0.17411597751440172,0.2056283393293273
88,14,4.227237370998963,0.24638379959803564,0.17031681495570944,0.28297300485265375
88,30,4.163239799115969,0.24343503428826438,0.1630577235110136,0.21009136691171318
89,18,4.075411148369312,0.2019125048242619,0.21266488074459844,0.21632247931911183
89,14,4.517173313576242,0.21745096277196016,0.17209427006723965,0.22961841147435527
90,14,4.483575568250988,0.21533988497511816,0.21125220756517044,0.20764817376249192
90,19,3.881821165914121,0.22086626017279984,0.17542151840790376,0.2172551375828555
91,14,4.287881695705911,0.22878908939791875,0.15822542298555628,0.23418279492479516
91,30,3.9784872661466184,0.23048731408603995,0.1634483052102441,0.22635206886945491
92,18,4.485570080578327,0.23701126072180548,0.1760229565715359,0.20147389099133134
92,30,4.245243966579437,0.28519889235052387,0.1805659787823474,0.22283829234417094
93,14,4.456190635328708,0.23446500794617,0.15849634927984546,0.23858613810745397
93,19,3.973326281360958,0.23398744715714062,0.17687566679362685,0.24523132636435468
94,30,4.100845721752748,0.23335666068128613,0.17206908224657994,0.22673755527465778
94,14,4.342430959577146,0.22696480127616828,0.19554690579235787,0.2040131330161703
95,14,4.202224800120229,0.21140960546721713,0.14034075998219395,0.21869345012144864
95,19,4.234861096610194,0.2223415160579312,0.15771644629224651,0.22329715882111875
96,19,4.152505294136379,0.21929667965346386,0.15595110311892152,0.23386219317639212
96,30,4.087742741989053,0.23032959354607174,0.17429693288373507,0.19796557407099216
97,18,7.018181681632996,0.6009226851402384,0.8738418059875729,0.40738991874667124
97,30,5.10642888105434,0.5232168443737438,0.6417520020226093,0.27559071808120855
98,13,4.570303112268448,0.3308833880963265,0.30431741651947275,0.3111933714045042
98,14,4.378873368968135,0.37668419214670557,0.3165226410368446,0.2394983499582982
98,19,4.281145884938862,0.3532744832163339,0.2821670190799423,0.23821931612952632
99,13,4.397075995802879,0.2821781133671453,0.25914601050654373,0.24987878134008804
99,14,4.648090704627659,0.29901046262125036,0.2639793850315359,0.27258257894325605
100,19,4.130373182504074,0.3366058793940524,0.2725372977846294,0.255568785081301
100,14,4.302449200464332,0.27382061470385316,0.28091517804447597,0.23710992758808047
101,13,4.352730140089989,0.3369511387889271,0.2906266205958599,0.3227619639754644
101,14,4.57408862269443,0.2710877718908992,0.32695538072431113,0.2502532732030446
102,17,4.530039656421413,0.33339464278240144,0.300498399477615,0.2611339193454417
102,13,5.351871997117996,0.32760543744327975,0.2811485903114741,0.3387702331118748
103,13,6.17656335234642,0.33465616528199804,0.24581471651547498,0.35537853439979566
103,17,4.974477964898814,0.3731670132140898,0.3667741242096401,0.30122664590994075
104,13,5.928195454180241,0.3678266505881817,0.3139058065165096,0.346060581112511
104,17,4.978697908961255,0.3135612903253745,0.2957958573990146,0.2677537651198248
105,17,4.919551312923431,0.3462158292377576,0.3276974813452718,0.2757686581088012
105,19,5.583439184271771,0.3360732650155291,0.2818203397368543,0.3318171425725803
106,13,4.923250526189804,0.41852725381262906,0.31654952302587447,0.32830505449987485
106,19,5.015452432891597,0.4162859646894316,0.33445752157215636,0.30946291435626294
107,13,6.312813609838486,0.3640758515839453,0.29900968880297324,0.38221518216753325
107,17,4.712519762308702,0.3743116134621319,0.32159187365354724,0.235690515263548
107,19,5.629021350456321,0.35057691032150057,0.2592189624578382,0.29612986365858773
108,13,6.551913917064667,0.36027982140514836,0.30661671249933603,0.37987472263011285
108,17,5.473452417746834,0.3687463668487171,0.35726517434379157,0.28704478880990036
109,13,5.56792076677084,0.30520506370377365,0.2891850832227003,0.32963052040078816
109,17,5.377105396726858,0.33145963913436893,0.2801548844885528,0.2837332706230083
110,14,5.975698809260908,0.3970647142701283,0.27972728166599653,0.3500722303505636
110,17,6.123804851718571,0.3990247647611569,0.33676415117034997,0.29808760395339406
111,13,6.973237171769142,0.349825088101337,0.2900351646523338,0.38679458757213603
111,17,5.768968035345492,0.3892647186506801,0.40540282308836495,0.2912156075560045
111,19,5.425974078800367,0.3430169788514085,0.24328977740274513,0.3162572800267219
112,13,6.580892018973827,0.3361900886402479,0.32191146321499603,0.38484057557147994
112,17,5.19794743994008,0.41135070372075144,0.3718912443623308,0.26533427168984286
113,14,5.721866760564887,0.3862197701537703,0.2846875284069592,0.3247660590266311
113,19,4.401805284230606,0.2942004071606293,0.2828088491362963,0.2590754217734612
114,14,5.312032025793325,0.36246958769817383,0.28196424843601814,0.307646599926449
114,17,4.803232362736827,0.3958059046719196,0.38877182655012366,0.23873964092118233
115,13,6.135546788573265,0.3731087501108348,0.32789913360444606,0.37792744531182043
115,14,6.36987971222919,0.41240179644053193,0.2654521187973829,0.3518089344712269
115,17,5.182952012704766,0.36348927038386414,0.3670527524899258,0.2632276809371437
115,19,5.436750857726388,0.33263194273727004,0.3000479618787949,0.3043800371313322
116,14,6.165601637052454,0.3882863920939485,0.2696537338766182,0.32964330144574755
116,17,5.0898511772570405,0.4490404631437912,0.394815726921849,0.24838815256961116
117,13,5.766327306628227,0.2842572498556879,0.2501706668520591,0.36035868659522585
117,14,6.386573547902314,0.3457065787672284,0.28746501555704146,0.31918040954601945
117,17,5.261754212172136,0.34338785662729704,0.28542620847991185,0.28433989002585397
118,14,5.739314724569736,0.3768628624491252,0.27587086064609617,0.31696285858596596
118,19,5.145852494498958,0.3024739915109844,0.24146176215708828,0.3076205380837554
119,14,6.970657602600429,0.45013919517389767,0.2541740850983094,0.32895351133788264
119,17,5.264594341101853,0.4314292016873195,0.3501040394663461,0.2774502093681687
119,19,6.427382321461388,0.3362543045990796,0.26915245858946574,0.34887666680341617
120,17,5.198291786338972,0.3977243631556074,0.3012211861001153,0.2725445658596332
120,19,6.141408953977668,0.3473325469363015,0.2516356722902044,0.3402776376878172
121,14,7.093317482782448,0.4441603279133776,0.33687589171956517,0.3395694534480906
121,19,6.55651238301526,0.3873161811070586,0.29158626423905626,0.3571020444586627
122,13,6.770646199584007,0.33611688560352126,0.2903884907169497,0.38798228096643933
122,17,5.914175316043522,0.3999448622344684,0.3305966975148165,0.28988176702655016
123,13,6.526176817715168,0.3476075776627042,0.31232862304150416,0.3602571497664455
123,17,5.667031459186388,0.3949293646295442,0.3808863991330986,0.27850190428930105
124,13,7.37366545945406,0.33287818057405494,0.3173789794415982,0.3956002942762306
124,17,6.648890998052514,0.39756411841917677,0.3831052512029623,0.26938564526179004
125,13,6.6023895516991615,0.3663980504505447,0.3230945696065416,0.38609793795438946
125,17,6.734250680260036,0.45286642160973284,0.37351988644949763,0.3459797791958572
126,17,4.978266423163207,0.30387027816044376,0.28865037286090656,0.2502649909441164
126,19,5.977492293585902,0.35502197213757275,0.2509835916863025,0.3200507922066713
127,17,4.673708716164464,0.37317390541735534,0.34850991490233957,0.2736785478746276
127,19,5.944927263519038,0.36068697842402614,0.26519930747440296,0.34049028395471015
128,17,5.00116043764612,0.32784305300342137,0.2888648479472082,0.2648188599826412
128,19,5.836743375529414,0.36795412688256113,0.2555694356456177,0.34925258406605536
129,17,4.731955897548925,0.31854128516644387,0.33214338557089773,0.2549377282101639
129,19,5.1562342306841975,0.32690494441220086,0.24105225259131582,0.3321875945020018
130,13,4.883354157209396,0.30204054546344256,0.2659324047691268,0.32086477843862643
130,19,5.221967787846275,0.3218195224384869,0.25801223360683223,0.30932884882140804
131,17,4.356101803157641,0.3798949933682593,0.2884378709639284,0.2868345148529743
131,19,5.693605412607608,0.4946284767945894,0.35049289460980404,0.37734641136713476
132,17,6.292354801426763,0.40460198399090747,0.34612972009291165,0.2979234237329924
132,13,6.715798191726208,0.30474155522845414,0.278853093500329,0.4125926275001154
133,13,5.534382723271847,0.38412684765548644,0.3490740353317717,0.3244321336231972
133,17,5.64478386355483,0.37164436323978295,0.3423437034913492,0.28753748988334876
134,13,6.803920306265354,0.3417086679268657,0.28603439682686804,0.3822919748294108
134,17,6.573382927023847,0.4555896945230916,0.335598486318792,0.3102897526107651
135,13,6.2884800136089325,0.3209506630233782,0.30966640612915913,0.38741250782985237
135,17,5.645248876965565,0.4404303877358804,0.36244105002228655,0.35862229132615836
136,13,7.242339290678501,0.3273943809006771,0.31201856478960044,0.3534796500745494
136,17,5.401472034661666,0.37114006745494216,0.35870355793993175,0.31426760449975755
137,13,6.0290273278951645,0.28195655346392484,0.282165153192413,0.3774966901348827
137,17,6.386004388332367,0.3705713019738786,0.35192336850751865,0.2841382348801289
138,17,4.710356826367585,0.3392534028365183,0.21618069801794437,0.2615767806324418
138,19,5.369957212520682,0.34095458849142257,0.2535608608254089,0.3305548419391128
139,13,5.368479713797569,0.2826790136459858,0.18787212909866857,0.3038301329670432
139,19,5.158636395050133,0.29814828787123576,0.1938897835414572,0.2974151279503077
140,17,4.794244209061498,0.2915733037724291,0.32649098271470217,0.2572091331014403
140,13,5.587130039930344,0.41345026399037205,0.3467814912948404,0.377785926010324
141,13,6.960322335362434,0.34522421744004955,0.32108532400278855,0.3531563892241611
141,17,6.936924936978714,0.3803650591340013,0.31631142451815,0.3236513776726616
142,13,6.464096158742905,0.31888946836437,0.30212541486851474,0.3872460990938412
142,17,6.10015411739764,0.35118118636949425,0.3339516360969903,0.3483744962156973
143,13,6.4685821533203125,0.32251520225816716,0.33110047577972246,0.39361518177940635
143,17,5.991863329773364,0.3795885660078779,0.316739041623993,0.34267267173008237
144,13,6.6771117970347404,0.3172266645159383,0.30829990158781173,0.38642977796232025
144,17,6.004355199958967,0.3498006680695281,0.3395874254211036,0.30978608299559296
145,13,6.700584292411804,0.31220999893682344,0.328762721195354,0.4176395745044985
145,17,6.777058476987093,0.3661448860269548,0.3395954029718983,0.3499857418165362
146,13,7.209663651883602,0.3262147279136899,0.3233390583049413,0.37287486608910503
146,17,6.315449657647506,0.37920706057423487,0.3245342969999306,0.30469999912672197
147,13,7.194926217198372,0.30664162371561926,0.2839560713514528,0.3643531267162582
147,17,6.019256037214528,0.3671957030100562,0.3528643336236958,0.32067521903869595
148,13,6.578481197357178,0.3248492948663553,0.3174535000268592,0.3845004228365046
148,17,6.212701616079911,0.3241167833637887,0.2985457606437482,0.32253413841314155
149,13,5.809411406517029,0.42791313462057096,0.4612498153948935,0.3526250007088931
149,17,5.031065124532451,0.42978600607789547,0.3950257965490374,0.2872592452446067
150,13,7.1190595626831055,0.3139867202401008,0.31256651283788256,0.3577820965263253
150,17,5.82950788995494,0.3952699384176948,0.31233043834099616,0.3106016455845192
151,13,6.664943695068359,0.3065022933698043,0.2989530071688002,0.33495394368408254
151,17,5.605295300483704,0.33802809081624,0.33217801007899356,0.30348215916731547
152,13,6.662049889564514,0.321342143476168,0.3311142390100043,0.3919740157534521
152,17,6.276170844617097,0.3654307398450486,0.3286136302778217,0.3027195894377363
153,13,6.169887073338032,0.3220083045485547,0.2640282272198251,0.4206317702762743
153,17,6.1172256651132,0.3758158936238133,0.3797159461783943,0.3462151111120844
154,13,6.2477970495820045,0.28667364950976787,0.25921291606860153,0.3494074064982637
154,17,5.823967249497123,0.33397275610262034,0.32995925139124616,0.29859553751861895
155,13,7.121772319078445,0.29994147035618984,0.27471263007551805,0.3801456258168676
155,17,5.678100106508836,0.3566487136471544,0.3051204971749032,0.30401516302704845
156,13,5.906133726239204,0.3355674679018442,0.3360537097737684,0.3296655203797599
156,17,5.875411888827449,0.33032671033538963,0.34523950941392756,0.30316694577022596
157,13,6.586154922842979,0.32018953207521145,0.33006187810910864,0.36294022595381037
157,17,5.669015743162321,0.37933817592504965,0.38477774910747975,0.3290936430890092
158,13,6.932567432522774,0.32972237695360357,0.3295362638255041,0.37781055575110495
158,17,6.465918344000112,0.35544474391304115,0.3287364173863702,0.3454015065706691
159,13,6.508227810263634,0.32356295077426706,0.3009478458298278,0.371420770622512
159,17,5.88223467702451,0.3423274955979661,0.33478781633974874,0.3055493591320702
160,13,6.013447232544422,0.2892208744019311,0.28958123974670746,0.38127241598511585
160,17,5.703940825617831,0.33987731904972585,0.3516009567055061,0.33354704444463407
161,13,5.707370676100254,0.32150002626506535,0.286471001906498,0.39512634630575316
161,17,5.704718763413636,0.33139067437351344,0.28707842057448435,0.29607941733046206
162,13,6.867512688040733,0.34864601410495255,0.26727038848512774,0.41457701367735156
162,17,7.579571526983511,0.39191377694460117,0.3271210398890967,0.334253238647285
163,13,6.505364552140236,0.3048496049777293,0.2817566889938085,0.3473525512188966
163,17,5.924955334352411,0.3951020551981346,0.35388888135788754,0.2781560250871013
164,13,5.3647516295313835,0.3278841816509765,0.32797171494767513,0.3401017293337542
164,17,5.508913942005323,0.3882630486033175,0.3227331849468288,0.2996009178316379
165,13,5.945459753274918,0.31835344243488156,0.30292909037169446,0.37182404766867283
165,17,5.5949341343796775,0.3643883613053138,0.32474142356845037,0.28917989918818915
166,13,7.16639906167984,0.33346312818837814,0.367764456052102,0.3694572148343439
166,17,6.543996541396432,0.44296525126252195,0.3165987364028905,0.3086370894102254
167,13,7.267186604440212,0.31482475587169184,0.35333383266059976,0.38028570587987603
167,17,5.17431338844092,0.33115070003948543,0.31965495047041664,0.27705479377423825
168,13,7.098512724041939,0.3492273331537578,0.3253824427583871,0.3941860359072343
168,17,6.8739644535209825,0.35622522342478385,0.3132518928076826,0.29496789046789207
169,13,7.5736526399850845,0.32902122116769233,0.350419387567211,0.4095571884628267
169,17,6.985101362933284,0.35233842371262863,0.3851437858158037,0.31034042799271716
170,13,7.0701416581869125,0.32442264484253514,0.30053881560214074,0.38062766972061673
170,17,5.514909553786983,0.3389677133601581,0.33627446786363624,0.29809112808670446
171,13,6.3605401664972305,0.33584748308432655,0.3636830338167981,0.3395732073876765
171,17,4.78668753867564,0.3633619576553885,0.3431628841866065,0.2875729252693262
172,13,5.6973883882164955,0.31128645513461844,0.3196397035977003,0.3335258663401023
172,19,4.879633045714835,0.2833127248417846,0.19276888193014038,0.3040827985150504
