Rank,Sample_Index,y_keras,y_hls,abs_delta
166,1000,0.979531,0.999023,0.019492
167,1125,0.979634,0.999023,0.019390
168,525,0.979881,0.999023,0.019143
169,1172,0.980088,0.999023,0.018935
170,572,0.981099,0.999023,0.017924
171,1051,0.982047,0.999023,0.016976
172,671,0.982416,0.999023,0.016607
173,1130,0.982478,0.999023,0.016546
174,1187,0.982585,0.999023,0.016438
175,921,0.982625,0.999023,0.016399
176,574,0.983145,0.999023,0.015878
177,661,0.983610,0.999023,0.015414
178,1226,0.982853,0.998047,0.015194
179,316,0.984212,0.999023,0.014811
180,1050,0.984902,0.999023,0.014121
181,537,0.984945,0.999023,0.014079
182,1059,0.985114,0.999023,0.013910
183,511,0.985215,0.999023,0.013808
184,1057,0.985248,0.999023,0.013776
185,717,0.985565,0.999023,0.013459
186,118,0.984635,0.998047,0.013412
187,340,0.985743,0.999023,0.013281
188,568,0.985961,0.999023,0.013063
189,561,0.986521,0.999023,0.012503
190,510,0.986778,0.999023,0.012245
191,986,0.986788,0.999023,0.012235
192,970,0.986877,0.999023,0.012146
193,570,0.986899,0.999023,0.012125
194,1083,0.987358,0.999023,0.011665
195,954,0.987542,0.999023,0.011482
196,978,0.987889,0.999023,0.011134
197,762,0.988056,0.999023,0.010968
198,1166,0.988267,0.999023,0.010756
199,232,0.988407,0.999023,0.010617
200,656,0.988959,0.999023,0.010064
201,1092,0.989045,0.999023,0.009979
202,590,0.989186,0.999023,0.009837
203,939,0.989251,0.999023,0.009772
204,595,0.989452,0.999023,0.009571
205,538,0.989459,0.999023,0.009564
206,1018,0.989685,0.999023,0.009338
207,1047,0.989714,0.999023,0.009310
208,1126,0.989715,0.999023,0.009309
209,1148,0.989992,0.999023,0.009032
210,284,0.990061,0.999023,0.008963
211,1107,0.990155,0.999023,0.008869
212,541,0.990170,0.999023,0.008853
213,1013,0.990297,0.999023,0.008726
214,965,0.990464,0.999023,0.008560
215,394,0.990496,0.999023,0.008527
216,1145,0.990663,0.999023,0.008361
217,390,0.990676,0.999023,0.008347
218,579,0.990751,0.999023,0.008272
219,925,0.990986,0.999023,0.008037
220,513,0.991013,0.999023,0.008011
221,1247,0.990064,0.998047,0.007983
222,565,0.991190,0.999023,0.007834
223,199,0.991274,0.999023,0.007749
224,370,0.991394,0.999023,0.007629
225,1109,0.991466,0.999023,0.007557
226,1002,0.991586,0.999023,0.007437
227,633,0.991771,0.999023,0.007253
228,1014,0.991855,0.999023,0.007169
229,1205,0.991972,0.999023,0.007051
230,951,0.992060,0.999023,0.006963
231,320,0.992213,0.999023,0.006810
232,1043,0.992339,0.999023,0.006684
233,1120,0.992342,0.999023,0.006681
234,956,0.992423,0.999023,0.006601
235,1053,0.992519,0.999023,0.006505
236,228,0.992535,0.999023,0.006488
237,1085,0.992622,0.999023,0.006402
238,1286,0.992643,0.999023,0.006381
239,1164,0.992654,0.999023,0.006369
240,953,0.992714,0.999023,0.006310
241,302,0.992715,0.999023,0.006308
242,352,0.992939,0.999023,0.006085
243,995,0.992968,0.999023,0.006056
244,850,0.993096,0.999023,0.005927
245,1098,0.993313,0.999023,0.005710
246,960,0.993345,0.999023,0.005679
247,1026,0.993403,0.999023,0.005620
248,304,0.993531,0.999023,0.005493
249,348,0.993681,0.999023,0.005342
250,1290,0.993777,0.999023,0.005247
251,871,0.993791,0.999023,0.005233
252,1275,0.001608,0.006836,0.005228
253,751,0.993870,0.999023,0.005154
254,1077,0.993881,0.999023,0.005142
255,1168,0.993930,0.999023,0.005093
256,296,0.993991,0.999023,0.005032
257,1062,0.994123,0.999023,0.004901
258,1322,0.000077,0.004883,0.004806
259,549,0.994244,0.999023,0.004779
260,31,0.000113,0.004883,0.004770
261,1159,0.994300,0.999023,0.004723
262,696,0.994373,0.999023,0.004651
263,1154,0.994453,0.999023,0.004571
264,1183,0.994468,0.999023,0.004555
265,1179,0.994618,0.999023,0.004406
266,1209,0.994618,0.999023,0.004405
267,487,0.994643,0.999023,0.004381
268,872,0.994896,0.999023,0.004127
269,1178,0.994958,0.999023,0.004065
270,621,0.994995,0.999023,0.004029
271,658,0.995053,0.999023,0.003971
272,330,0.995080,0.999023,0.003943
273,1298,0.995159,0.999023,0.003865
274,1217,0.995199,0.999023,0.003825
275,929,0.995210,0.999023,0.003813
276,527,0.995270,0.999023,0.003754
277,631,0.995278,0.999023,0.003746
278,950,0.995324,0.999023,0.003700
279,328,0.995345,0.999023,0.003679
280,1024,0.995359,0.999023,0.003664
281,1150,0.995362,0.999023,0.003661
282,542,0.995450,0.999023,0.003573
283,294,0.995463,0.999023,0.003560
284,585,0.995508,0.999023,0.003515
285,1111,0.995574,0.999023,0.003449
286,1027,0.995672,0.999023,0.003351
287,298,0.995712,0.999023,0.003311
288,360,0.995713,0.999023,0.003311
289,569,0.995717,0.999023,0.003307
290,482,0.995737,0.999023,0.003286
291,386,0.995838,0.999023,0.003186
292,1028,0.995888,0.999023,0.003136
293,1052,0.995919,0.999023,0.003104
294,860,0.995919,0.999023,0.003104
295,357,0.995961,0.999023,0.003063
296,1171,0.996034,0.999023,0.002990
297,1173,0.996108,0.999023,0.002916
298,983,0.996158,0.999023,0.002866
299,941,0.996165,0.999023,0.002859
300,526,0.996218,0.999023,0.002806
301,422,0.996226,0.999023,0.002797
302,1055,0.996243,0.999023,0.002780
303,996,0.996264,0.999023,0.002759
304,346,0.996356,0.999023,0.002668
305,1155,0.996445,0.999023,0.002579
306,945,0.996516,0.999023,0.002508
307,919,0.996530,0.999023,0.002493
308,845,0.996569,0.999023,0.002454
309,434,0.996585,0.999023,0.002438
310,646,0.996673,0.999023,0.002350
311,1163,0.996692,0.999023,0.002332
312,958,0.996701,0.999023,0.002322
313,308,0.996742,0.999023,0.002281
314,992,0.996791,0.999023,0.002232
315,364,0.996799,0.999023,0.002224
316,384,0.996813,0.999023,0.002210
317,990,0.996855,0.999023,0.002169
318,1202,0.996861,0.999023,0.002162
319,262,0.996944,0.999023,0.002079
320,332,0.996954,0.999023,0.002070
321,1049,0.996969,0.999023,0.002055
322,1175,0.997000,0.999023,0.002023
323,312,0.997012,0.999023,0.002012
324,1158,0.997014,0.999023,0.002009
325,998,0.997020,0.999023,0.002003
326,300,0.997074,0.999023,0.001949
327,1015,0.997075,0.999023,0.001948
328,444,0.997101,0.999023,0.001922
329,1094,0.997134,0.999023,0.001890
330,1222,0.997154,0.999023,0.001870
331,957,0.997252,0.999023,0.001771
332,412,0.997276,0.999023,0.001747
333,342,0.997287,0.999023,0.001737
334,309,0.997295,0.999023,0.001728
335,1019,0.997311,0.999023,0.001713
336,1185,0.997346,0.999023,0.001677
337,999,0.997372,0.999023,0.001651
338,1304,0.997467,0.999023,0.001557
339,808,0.997490,0.999023,0.001534
340,835,0.997507,0.999023,0.001516
341,930,0.997571,0.999023,0.001453
342,814,0.997606,0.999023,0.001417
343,1186,0.997628,0.999023,0.001396
344,928,0.997630,0.999023,0.001393
345,675,0.997678,0.999023,0.001345
346,1035,0.997685,0.999023,0.001339
347,927,0.997737,0.999023,0.001286
348,761,0.997761,0.999023,0.001262
349,573,0.997823,0.999023,0.001200
350,283,0.997829,0.999023,0.001195
351,210,0.997837,0.999023,0.001187
352,980,0.997882,0.999023,0.001141
353,1273,0.997884,0.999023,0.001140
354,704,0.997897,0.999023,0.001126
355,472,0.997918,0.999023,0.001105
356,388,0.997950,0.999023,0.001073
357,419,0.997971,0.999023,0.001053
358,718,0.998000,0.999023,0.001023
359,849,0.998004,0.999023,0.001020
360,969,0.998014,0.999023,0.001010
361,392,0.998020,0.999023,0.001004
362,937,0.998022,0.999023,0.001001
363,1274,1.000000,0.999023,0.000977
364,136,1.000000,0.999023,0.000977
365,1295,1.000000,0.999023,0.000977
366,111,1.000000,0.999023,0.000977
367,1299,1.000000,0.999023,0.000976
368,196,1.000000,0.999023,0.000976
369,184,1.000000,0.999023,0.000976
370,5,1.000000,0.999023,0.000976
371,33,1.000000,0.999023,0.000976
372,197,1.000000,0.999023,0.000976
373,195,1.000000,0.999023,0.000976
374,193,1.000000,0.999023,0.000976
375,185,1.000000,0.999023,0.000976
376,1306,1.000000,0.999023,0.000976
377,163,1.000000,0.999023,0.000976
378,165,1.000000,0.999023,0.000976
379,171,1.000000,0.999023,0.000976
380,174,1.000000,0.999023,0.000976
381,177,1.000000,0.999023,0.000976
382,175,1.000000,0.999023,0.000976
383,181,1.000000,0.999023,0.000976
384,151,1.000000,0.999023,0.000976
385,131,1.000000,0.999023,0.000976
386,139,1.000000,0.999023,0.000976
387,144,1.000000,0.999023,0.000976
388,128,1.000000,0.999023,0.000976
389,113,1.000000,0.999023,0.000976
390,161,1.000000,0.999023,0.000976
391,159,1.000000,0.999023,0.000976
392,160,1.000000,0.999023,0.000976
393,93,1.000000,0.999023,0.000976
394,117,1.000000,0.999023,0.000976
395,115,1.000000,0.999023,0.000976
396,89,1.000000,0.999023,0.000976
397,83,1.000000,0.999023,0.000976
398,78,1.000000,0.999023,0.000976
399,84,1.000000,0.999023,0.000976
400,85,1.000000,0.999023,0.000976
401,72,1.000000,0.999023,0.000976
402,73,1.000000,0.999023,0.000976
403,402,1.000000,0.999023,0.000976
404,62,1.000000,0.999023,0.000976
405,53,1.000000,0.999023,0.000976
406,60,1.000000,0.999023,0.000976
407,52,1.000000,0.999023,0.000976
408,47,1.000000,0.999023,0.000976
409,43,1.000000,0.999023,0.000976
410,39,1.000000,0.999023,0.000976
411,22,1.000000,0.999023,0.000976
412,4,1.000000,0.999023,0.000976
413,1336,1.000000,0.999023,0.000976
414,7,1.000000,0.999023,0.000976
415,40,1.000000,0.999023,0.000976
416,55,1.000000,0.999023,0.000976
417,58,1.000000,0.999023,0.000976
418,63,1.000000,0.999023,0.000976
419,77,1.000000,0.999023,0.000976
420,64,1.000000,0.999023,0.000976
421,54,1.000000,0.999023,0.000976
422,82,1.000000,0.999023,0.000976
423,70,1.000000,0.999023,0.000976
424,114,1.000000,0.999023,0.000976
425,176,1.000000,0.999023,0.000976
426,192,1.000000,0.999023,0.000976
427,191,1.000000,0.999023,0.000976
428,190,1.000000,0.999023,0.000976
429,187,1.000000,0.999023,0.000976
430,150,1.000000,0.999023,0.000976
431,179,1.000000,0.999023,0.000976
432,162,1.000000,0.999023,0.000976
433,188,1.000000,0.999023,0.000976
434,186,1.000000,0.999023,0.000976
435,166,1.000000,0.999023,0.000976
436,170,1.000000,0.999023,0.000976
437,127,1.000000,0.999023,0.000976
438,137,1.000000,0.999023,0.000976
439,107,1.000000,0.999023,0.000976
440,97,1.000000,0.999023,0.000976
441,90,1.000000,0.999023,0.000976
442,92,1.000000,0.999023,0.000976
443,96,1.000000,0.999023,0.000976
444,98,1.000000,0.999023,0.000976
445,182,1.000000,0.999023,0.000976
446,1340,1.000000,0.999023,0.000976
447,1319,1.000000,0.999023,0.000976
448,34,1.000000,0.999023,0.000976
449,35,1.000000,0.999023,0.000976
450,1,1.000000,0.999023,0.000976
451,1327,1.000000,0.999023,0.000976
452,1339,1.000000,0.999023,0.000976
453,1338,1.000000,0.999023,0.000976
454,217,1.000000,0.999023,0.000976
455,32,1.000000,0.999023,0.000976
456,79,1.000000,0.999023,0.000976
457,143,1.000000,0.999023,0.000976
458,88,1.000000,0.999023,0.000976
459,110,1.000000,0.999023,0.000976
460,129,1.000000,0.999023,0.000976
461,6,1.000000,0.999023,0.000976
462,69,1.000000,0.999023,0.000976
463,75,1.000000,0.999023,0.000976
464,3,1.000000,0.999023,0.000976
465,0,1.000000,0.999023,0.000976
466,289,1.000000,0.999023,0.000976
467,108,1.000000,0.999023,0.000976
468,116,1.000000,0.999023,0.000976
469,164,1.000000,0.999023,0.000976
470,503,1.000000,0.999023,0.000976
471,189,1.000000,0.999023,0.000976
472,167,1.000000,0.999023,0.000976
473,68,1.000000,0.999023,0.000976
474,59,1.000000,0.999023,0.000976
475,41,1.000000,0.999023,0.000976
476,46,1.000000,0.999023,0.000976
477,76,1.000000,0.999023,0.000976
478,335,1.000000,0.999023,0.000976
479,841,1.000000,0.999023,0.000976
480,106,1.000000,0.999023,0.000976
481,9,1.000000,0.999023,0.000976
482,66,1.000000,0.999023,0.000976
483,1211,1.000000,0.999023,0.000976
484,61,1.000000,0.999023,0.000976
485,38,1.000000,0.999023,0.000976
486,13,1.000000,0.999023,0.000976
487,12,1.000000,0.999023,0.000976
488,135,1.000000,0.999023,0.000976
489,134,1.000000,0.999023,0.000976
490,194,1.000000,0.999023,0.000976
491,180,1.000000,0.999023,0.000976
492,307,0.999999,0.999023,0.000976
493,1326,0.999999,0.999023,0.000976
494,152,0.999999,0.999023,0.000976
495,91,0.999999,0.999023,0.000976
496,130,0.999999,0.999023,0.000976
497,1296,0.999999,0.999023,0.000976
498,138,0.999999,0.999023,0.000976
499,80,0.999999,0.999023,0.000976
500,1266,0.999999,0.999023,0.000976
501,16,0.999999,0.999023,0.000976
502,1325,0.999999,0.999023,0.000976
503,1334,0.999999,0.999023,0.000976
504,18,0.999999,0.999023,0.000976
505,1324,0.999999,0.999023,0.000976
506,874,0.999999,0.999023,0.000976
507,820,0.999999,0.999023,0.000976
508,183,0.999999,0.999023,0.000976
509,8,0.999999,0.999023,0.000976
510,2,0.999999,0.999023,0.000976
511,48,0.999999,0.999023,0.000976
512,427,0.999999,0.999023,0.000976
513,142,0.999999,0.999023,0.000976
514,836,0.999999,0.999023,0.000976
515,592,0.999999,0.999023,0.000975
516,158,0.999999,0.999023,0.000975
517,105,0.999999,0.999023,0.000975
518,1300,0.999999,0.999023,0.000975
519,532,0.999999,0.999023,0.000975
520,125,0.999999,0.999023,0.000975
521,423,0.999999,0.999023,0.000975
522,17,0.999999,0.999023,0.000975
523,67,0.999999,0.999023,0.000975
524,99,0.999999,0.999023,0.000975
525,71,0.999999,0.999023,0.000975
526,231,0.999999,0.999023,0.000975
527,775,0.999999,0.999023,0.000975
528,626,0.999998,0.999023,0.000975
529,301,0.999998,0.999023,0.000975
530,124,0.999998,0.999023,0.000975
531,50,0.999998,0.999023,0.000975
532,1230,0.999998,0.999023,0.000975
533,317,0.999998,0.999023,0.000975
534,238,0.999998,0.999023,0.000975
535,319,0.999998,0.999023,0.000975
536,795,0.999998,0.999023,0.000975
537,1330,0.999998,0.999023,0.000975
538,1256,0.999998,0.999023,0.000975
539,81,0.999998,0.999023,0.000975
540,10,0.999998,0.999023,0.000975
541,1234,0.999998,0.999023,0.000974
542,910,0.999998,0.999023,0.000974
543,1196,0.999998,0.999023,0.000974
544,660,0.999998,0.999023,0.000974
545,628,0.999998,0.999023,0.000974
546,767,0.999998,0.999023,0.000974
547,321,0.999998,0.999023,0.000974
548,620,0.999997,0.999023,0.000974
549,132,0.999997,0.999023,0.000974
550,864,0.999997,0.999023,0.000974
551,909,0.999997,0.999023,0.000974
552,133,0.999997,0.999023,0.000974
553,37,0.999997,0.999023,0.000974
554,178,0.999997,0.999023,0.000974
555,264,0.999997,0.999023,0.000974
556,1278,0.999997,0.999023,0.000973
557,748,0.999997,0.999023,0.000973
558,515,0.999997,0.999023,0.000973
559,905,0.999997,0.999023,0.000973
560,891,0.999997,0.999023,0.000973
561,1268,0.999997,0.999023,0.000973
562,297,0.999997,0.999023,0.000973
563,912,0.999997,0.999023,0.000973
564,57,0.999996,0.999023,0.000973
565,1232,0.999996,0.999023,0.000973
566,252,0.999996,0.999023,0.000973
567,1219,0.999996,0.999023,0.000973
568,461,0.999996,0.999023,0.000973
569,499,0.999996,0.999023,0.000972
570,327,0.999996,0.999023,0.000972
571,509,0.999996,0.999023,0.000972
572,465,0.999996,0.999023,0.000972
573,237,0.999996,0.999023,0.000972
574,825,0.999996,0.999023,0.000972
575,154,0.999996,0.999023,0.000972
576,553,0.999996,0.999023,0.000972
577,270,0.999995,0.999023,0.000972
578,1303,0.999995,0.999023,0.000972
579,597,0.999995,0.999023,0.000972
580,887,0.999995,0.999023,0.000972
581,1308,0.999995,0.999023,0.000972
582,830,0.999995,0.999023,0.000972
583,508,0.999995,0.999023,0.000971
584,735,0.999995,0.999023,0.000971
585,112,0.999995,0.999023,0.000971
586,604,0.999995,0.999023,0.000971
587,331,0.999995,0.999023,0.000971
588,1305,0.999995,0.999023,0.000971
589,400,0.999995,0.999023,0.000971
590,102,0.999995,0.999023,0.000971
591,219,0.999994,0.999023,0.000971
592,605,0.999994,0.999023,0.000971
593,644,0.999994,0.999023,0.000971
594,1197,0.999994,0.999023,0.000970
595,345,0.999994,0.999023,0.000970
596,838,0.999994,0.999023,0.000970
597,888,0.999994,0.999023,0.000970
598,157,0.999994,0.999023,0.000970
599,311,0.999993,0.999023,0.000970
600,1198,0.999993,0.999023,0.000970
601,486,0.999993,0.999023,0.000970
602,1235,0.999993,0.999023,0.000970
603,1257,0.999993,0.999023,0.000970
604,892,0.999993,0.999023,0.000969
605,347,0.999993,0.999023,0.000969
606,398,0.999993,0.999023,0.000969
607,819,0.999992,0.999023,0.000969
608,615,0.999992,0.999023,0.000969
609,443,0.999992,0.999023,0.000969
610,126,0.999992,0.999023,0.000968
611,1203,0.999992,0.999023,0.000968
612,343,0.999992,0.999023,0.000968
613,1210,0.999992,0.999023,0.000968
614,458,0.999991,0.999023,0.000968
615,911,0.999991,0.999023,0.000968
616,776,0.999991,0.999023,0.000968
617,723,0.999991,0.999023,0.000968
618,698,0.999991,0.999023,0.000968
619,688,0.999991,0.999023,0.000968
620,584,0.999991,0.999023,0.000967
621,840,0.999991,0.999023,0.000967
622,524,0.999991,0.999023,0.000967
623,101,0.999991,0.999023,0.000967
624,603,0.999991,0.999023,0.000967
625,699,0.999991,0.999023,0.000967
626,156,0.999991,0.999023,0.000967
627,897,0.999990,0.999023,0.000967
628,784,0.999990,0.999023,0.000967
629,623,0.999990,0.999023,0.000966
630,757,0.999990,0.999023,0.000966
631,349,0.999990,0.999023,0.000966
632,1221,0.999990,0.999023,0.000966
633,719,0.999990,0.999023,0.000966
634,1253,0.999990,0.999023,0.000966
635,1323,0.999989,0.999023,0.000966
636,216,0.999989,0.999023,0.000966
637,641,0.999989,0.999023,0.000966
638,292,0.999989,0.999023,0.000965
639,1236,0.999989,0.999023,0.000965
640,267,0.999988,0.999023,0.000965
641,608,0.999988,0.999023,0.000965
642,729,0.999988,0.999023,0.000964
643,667,0.999988,0.999023,0.000964
644,611,0.999988,0.999023,0.000964
645,821,0.999988,0.999023,0.000964
646,519,0.999987,0.999023,0.000964
647,544,0.999987,0.999023,0.000964
648,1229,0.999987,0.999023,0.000964
649,431,0.999987,0.999023,0.000964
650,251,0.999987,0.999023,0.000964
651,636,0.999987,0.999023,0.000964
652,1279,0.999987,0.999023,0.000964
653,796,0.999987,0.999023,0.000964
654,547,0.999987,0.999023,0.000964
655,290,0.999987,0.999023,0.000964
656,463,0.999987,0.999023,0.000963
657,1269,0.999987,0.999023,0.000963
658,425,0.999987,0.999023,0.000963
659,788,0.999987,0.999023,0.000963
660,1314,0.999986,0.999023,0.000962
661,206,0.999986,0.999023,0.000962
662,145,0.999986,0.999023,0.000962
663,333,0.999986,0.999023,0.000962
664,865,0.999986,0.999023,0.000962
665,746,0.999985,0.999023,0.000962
666,662,0.999985,0.999023,0.000962
667,100,0.999985,0.999023,0.000962
668,782,0.999985,0.999023,0.000962
669,26,0.999985,0.999023,0.000962
670,459,0.999985,0.999023,0.000962
671,432,0.999985,0.999023,0.000961
672,483,0.999985,0.999023,0.000961
673,87,0.999985,0.999023,0.000961
674,268,0.999985,0.999023,0.000961
675,885,0.999985,0.999023,0.000961
676,288,0.999984,0.999023,0.000961
677,536,0.999984,0.999023,0.000961
678,337,0.999984,0.999023,0.000961
679,810,0.999984,0.999023,0.000961
680,266,0.999984,0.999023,0.000961
681,742,0.999984,0.999023,0.000961
682,410,0.999984,0.999023,0.000961
683,122,0.999984,0.999023,0.000960
684,263,0.999984,0.999023,0.000960
685,901,0.999984,0.999023,0.000960
686,824,0.999984,0.999023,0.000960
687,935,0.999984,0.999023,0.000960
688,490,0.999983,0.999023,0.000960
689,1254,0.999983,0.999023,0.000960
690,279,0.999983,0.999023,0.000960
691,226,0.999983,0.999023,0.000960
692,1277,0.999983,0.999023,0.000960
693,1281,0.999983,0.999023,0.000960
694,863,0.999983,0.999023,0.000960
695,462,0.999983,0.999023,0.000960
696,341,0.999983,0.999023,0.000960
697,287,0.999983,0.999023,0.000960
698,123,0.999983,0.999023,0.000960
699,653,0.999983,0.999023,0.000959
700,437,0.999983,0.999023,0.000959
701,325,0.999982,0.999023,0.000959
702,749,0.999982,0.999023,0.000959
703,1231,0.999982,0.999023,0.000959
704,625,0.999982,0.999023,0.000959
705,839,0.999982,0.999023,0.000958
706,904,0.999982,0.999023,0.000958
707,689,0.999981,0.999023,0.000958
708,351,0.999981,0.999023,0.000957
709,815,0.999981,0.999023,0.000957
710,750,0.999981,0.999023,0.000957
711,1191,0.999981,0.999023,0.000957
712,551,0.999980,0.999023,0.000957
713,1244,0.999980,0.999023,0.000957
714,277,0.999980,0.999023,0.000956
715,1204,0.999979,0.999023,0.000956
716,702,0.999979,0.999023,0.000956
717,794,0.999979,0.999023,0.000956
718,817,0.999979,0.999023,0.000956
719,740,0.999979,0.999023,0.000955
720,244,0.999979,0.999023,0.000955
721,471,0.999979,0.999023,0.000955
722,816,0.999979,0.999023,0.000955
723,1329,0.999979,0.999023,0.000955
