Rank,Sample_Index,y_keras,y_hls,abs_delta
172,1059,0.985114,0.979492,0.005621
173,1307,0.015335,0.009766,0.005569
174,1184,0.976251,0.970703,0.005548
175,29,0.019171,0.013672,0.005499
176,568,0.985961,0.980469,0.005492
177,1051,0.982047,0.976562,0.005485
178,1039,0.970276,0.964844,0.005432
179,525,0.979881,0.974609,0.005271
180,661,0.983610,0.978516,0.005094
181,561,0.986521,0.981445,0.005075
182,1095,0.978691,0.973633,0.005058
183,1125,0.979634,0.974609,0.005024
184,1083,0.987358,0.982422,0.004936
185,671,0.982416,0.977539,0.004877
186,939,0.989251,0.984375,0.004876
187,1166,0.988267,0.983398,0.004869
188,1247,0.990064,0.985352,0.004713
189,284,0.990061,0.985352,0.004709
190,1205,0.991972,0.987305,0.004668
191,656,0.988959,0.984375,0.004584
192,570,0.986899,0.982422,0.004477
193,537,0.984945,0.980469,0.004476
194,986,0.986788,0.982422,0.004366
195,510,0.986778,0.982422,0.004357
196,807,0.963331,0.958984,0.004347
197,1018,0.989685,0.985352,0.004334
198,340,0.985743,0.981445,0.004297
199,394,0.990496,0.986328,0.004168
200,370,0.991394,0.987305,0.004089
201,1187,0.982585,0.978516,0.004069
202,232,0.988407,0.984375,0.004032
203,1013,0.990297,0.986328,0.003969
204,320,0.992213,0.988281,0.003932
205,541,0.990170,0.986328,0.003842
206,590,0.989186,0.985352,0.003835
207,1107,0.990155,0.986328,0.003827
208,951,0.992060,0.988281,0.003779
209,511,0.985215,0.981445,0.003770
210,296,0.993991,0.990234,0.003757
211,1148,0.989992,0.986328,0.003663
212,1077,0.993881,0.990234,0.003647
213,1290,0.993777,0.990234,0.003542
214,633,0.991771,0.988281,0.003489
215,302,0.992715,0.989258,0.003457
216,953,0.992714,0.989258,0.003456
217,348,0.993681,0.990234,0.003447
218,579,0.990751,0.987305,0.003447
219,1209,0.994618,0.991211,0.003408
220,1126,0.989715,0.986328,0.003386
221,1047,0.989714,0.986328,0.003386
222,1286,0.992643,0.989258,0.003385
223,1145,0.990663,0.987305,0.003358
224,1002,0.991586,0.988281,0.003305
225,1053,0.992519,0.989258,0.003261
226,1026,0.993403,0.990234,0.003169
227,717,0.985565,0.982422,0.003143
228,549,0.994244,0.991211,0.003033
229,199,0.991274,0.988281,0.002993
230,1130,0.982478,0.979492,0.002986
231,1062,0.994123,0.991211,0.002912
232,565,0.991190,0.988281,0.002908
233,330,0.995080,0.992188,0.002893
234,658,0.995053,0.992188,0.002865
235,513,0.991013,0.988281,0.002731
236,283,0.997829,0.995117,0.002712
237,925,0.990986,0.988281,0.002705
238,352,0.992939,0.990234,0.002705
239,24,0.013346,0.010742,0.002603
240,1163,0.996692,0.994141,0.002551
241,298,0.995712,0.993164,0.002548
242,978,0.987889,0.985352,0.002538
243,1027,0.995672,0.993164,0.002508
244,1179,0.994618,0.992188,0.002430
245,1164,0.992654,0.990234,0.002420
246,390,0.990676,0.988281,0.002395
247,945,0.996516,0.994141,0.002375
248,585,0.995508,0.993164,0.002344
249,304,0.993531,0.991211,0.002320
250,228,0.992535,0.990234,0.002301
251,294,0.995463,0.993164,0.002299
252,542,0.995450,0.993164,0.002286
253,1154,0.994453,0.992188,0.002265
254,999,0.997372,0.995117,0.002255
255,1109,0.991466,0.989258,0.002208
256,1024,0.995359,0.993164,0.002195
257,956,0.992423,0.990234,0.002188
258,696,0.994373,0.992188,0.002185
259,328,0.995345,0.993164,0.002181
260,538,0.989459,0.987305,0.002154
261,960,0.993345,0.991211,0.002134
262,996,0.996264,0.994141,0.002124
263,631,0.995278,0.993164,0.002113
264,1159,0.994300,0.992188,0.002113
265,1120,0.992342,0.990234,0.002108
266,1098,0.993313,0.991211,0.002102
267,1055,0.996243,0.994141,0.002102
268,422,0.996226,0.994141,0.002086
269,526,0.996218,0.994141,0.002077
270,929,0.995210,0.993164,0.002046
271,1222,0.997154,0.995117,0.002036
272,1217,0.995199,0.993164,0.002034
273,941,0.996165,0.994141,0.002024
274,983,0.996158,0.994141,0.002017
275,534,0.998075,0.996094,0.001981
276,1173,0.996108,0.994141,0.001967
277,1015,0.997075,0.995117,0.001958
278,998,0.997020,0.995117,0.001903
279,312,0.997012,0.995117,0.001895
280,1171,0.996034,0.994141,0.001893
281,850,0.993096,0.991211,0.001885
282,1175,0.997000,0.995117,0.001883
283,1049,0.996969,0.995117,0.001851
284,332,0.996954,0.995117,0.001836
285,621,0.994995,0.993164,0.001831
286,262,0.996944,0.995117,0.001827
287,1052,0.995919,0.994141,0.001778
288,995,0.992968,0.991211,0.001757
289,1028,0.995888,0.994141,0.001747
290,1202,0.996861,0.995117,0.001744
291,1168,0.993930,0.992188,0.001743
292,990,0.996855,0.995117,0.001737
293,872,0.994896,0.993164,0.001732
294,573,0.997823,0.996094,0.001730
295,762,0.988056,0.986328,0.001727
296,386,0.995838,0.994141,0.001697
297,384,0.996813,0.995117,0.001696
298,364,0.996799,0.995117,0.001682
299,927,0.997737,0.996094,0.001643
300,1014,0.991855,0.990234,0.001620
301,1275,0.001608,0.000000,0.001608
302,871,0.993791,0.992188,0.001603
303,482,0.995737,0.994141,0.001596
304,958,0.996701,0.995117,0.001584
305,1280,0.998653,0.997070,0.001583
306,569,0.995717,0.994141,0.001576
307,360,0.995713,0.994141,0.001572
308,646,0.996673,0.995117,0.001556
309,373,0.979083,0.977539,0.001544
310,928,0.997630,0.996094,0.001536
311,172,0.998593,0.997070,0.001523
312,814,0.997606,0.996094,0.001513
313,371,0.998566,0.997070,0.001496
314,1321,0.002463,0.000977,0.001487
315,637,0.998552,0.997070,0.001482
316,487,0.994643,0.993164,0.001479
317,930,0.997571,0.996094,0.001477
318,434,0.996585,0.995117,0.001468
319,845,0.996569,0.995117,0.001452
320,1111,0.995574,0.994141,0.001434
321,835,0.997507,0.996094,0.001414
322,919,0.996530,0.995117,0.001413
323,1085,0.992622,0.991211,0.001411
324,808,0.997490,0.996094,0.001396
325,1304,0.997467,0.996094,0.001373
326,563,0.998420,0.997070,0.001349
327,1316,0.999378,0.998047,0.001331
328,1155,0.996445,0.995117,0.001328
329,1284,0.999373,0.998047,0.001326
330,1183,0.994468,0.993164,0.001304
331,966,0.998349,0.997070,0.001279
332,418,0.998338,0.997070,0.001267
333,256,0.999304,0.998047,0.001257
334,1117,0.998326,0.997070,0.001256
335,1185,0.997346,0.996094,0.001253
336,346,0.996356,0.995117,0.001239
337,477,0.998305,0.997070,0.001235
338,255,0.999279,0.998047,0.001232
339,1220,0.999275,0.998047,0.001228
340,1150,0.995362,0.994141,0.001222
341,959,0.998287,0.997070,0.001217
342,1019,0.997311,0.996094,0.001217
343,920,0.998285,0.997070,0.001215
344,858,0.998278,0.997070,0.001207
345,1285,0.999249,0.998047,0.001202
346,309,0.997295,0.996094,0.001201
347,587,0.999241,0.998047,0.001194
348,342,0.997287,0.996094,0.001193
349,950,0.995324,0.994141,0.001183
350,412,0.997276,0.996094,0.001182
351,1079,0.999218,0.998047,0.001171
352,600,0.998239,0.997070,0.001168
353,936,0.999215,0.998047,0.001168
354,492,0.999212,0.998047,0.001165
355,957,0.997252,0.996094,0.001158
356,940,0.999203,0.998047,0.001156
357,955,0.999201,0.998047,0.001154
358,500,0.999201,0.998047,0.001154
359,963,0.998222,0.997070,0.001152
360,533,0.999178,0.998047,0.001131
361,527,0.995270,0.994141,0.001129
362,1043,0.992339,0.991211,0.001128
363,1136,0.999169,0.998047,0.001122
364,900,0.999167,0.998047,0.001120
365,1139,0.998188,0.997070,0.001118
366,140,0.999154,0.998047,0.001107
367,612,0.999139,0.998047,0.001092
368,985,0.999137,0.998047,0.001090
369,336,0.999126,0.998047,0.001079
370,473,0.999125,0.998047,0.001078
371,169,0.999122,0.998047,0.001075
372,1320,0.003022,0.001953,0.001069
373,586,0.999111,0.998047,0.001065
374,488,0.999097,0.998047,0.001051
375,1094,0.997134,0.996094,0.001040
376,456,0.998109,0.997070,0.001039
377,1017,0.999082,0.998047,0.001035
378,606,0.999075,0.998047,0.001028
379,1124,0.998090,0.997070,0.001020
380,444,0.997101,0.996094,0.001007
381,1054,0.999051,0.998047,0.001004
382,813,0.999041,0.998047,0.000994
383,229,0.999040,0.998047,0.000993
384,923,0.999034,0.998047,0.000988
385,300,0.997074,0.996094,0.000981
386,1295,1.000000,0.999023,0.000977
387,1274,1.000000,0.999023,0.000977
388,136,1.000000,0.999023,0.000977
389,111,1.000000,0.999023,0.000977
390,139,1.000000,0.999023,0.000976
391,117,1.000000,0.999023,0.000976
392,165,1.000000,0.999023,0.000976
393,175,1.000000,0.999023,0.000976
394,174,1.000000,0.999023,0.000976
395,171,1.000000,0.999023,0.000976
396,163,1.000000,0.999023,0.000976
397,144,1.000000,0.999023,0.000976
398,151,1.000000,0.999023,0.000976
399,131,1.000000,0.999023,0.000976
400,193,1.000000,0.999023,0.000976
401,177,1.000000,0.999023,0.000976
402,184,1.000000,0.999023,0.000976
403,181,1.000000,0.999023,0.000976
404,196,1.000000,0.999023,0.000976
405,195,1.000000,0.999023,0.000976
406,185,1.000000,0.999023,0.000976
407,197,1.000000,0.999023,0.000976
408,4,1.000000,0.999023,0.000976
409,33,1.000000,0.999023,0.000976
410,1306,1.000000,0.999023,0.000976
411,5,1.000000,0.999023,0.000976
412,22,1.000000,0.999023,0.000976
413,161,1.000000,0.999023,0.000976
414,160,1.000000,0.999023,0.000976
415,159,1.000000,0.999023,0.000976
416,113,1.000000,0.999023,0.000976
417,115,1.000000,0.999023,0.000976
418,128,1.000000,0.999023,0.000976
419,402,1.000000,0.999023,0.000976
420,62,1.000000,0.999023,0.000976
421,73,1.000000,0.999023,0.000976
422,93,1.000000,0.999023,0.000976
423,84,1.000000,0.999023,0.000976
424,85,1.000000,0.999023,0.000976
425,89,1.000000,0.999023,0.000976
426,78,1.000000,0.999023,0.000976
427,83,1.000000,0.999023,0.000976
428,72,1.000000,0.999023,0.000976
429,60,1.000000,0.999023,0.000976
430,53,1.000000,0.999023,0.000976
431,52,1.000000,0.999023,0.000976
432,1299,1.000000,0.999023,0.000976
433,39,1.000000,0.999023,0.000976
434,43,1.000000,0.999023,0.000976
435,47,1.000000,0.999023,0.000976
436,1336,1.000000,0.999023,0.000976
437,1340,1.000000,0.999023,0.000976
438,1339,1.000000,0.999023,0.000976
439,1338,1.000000,0.999023,0.000976
440,7,1.000000,0.999023,0.000976
441,58,1.000000,0.999023,0.000976
442,63,1.000000,0.999023,0.000976
443,64,1.000000,0.999023,0.000976
444,40,1.000000,0.999023,0.000976
445,54,1.000000,0.999023,0.000976
446,55,1.000000,0.999023,0.000976
447,96,1.000000,0.999023,0.000976
448,90,1.000000,0.999023,0.000976
449,70,1.000000,0.999023,0.000976
450,92,1.000000,0.999023,0.000976
451,77,1.000000,0.999023,0.000976
452,82,1.000000,0.999023,0.000976
453,98,1.000000,0.999023,0.000976
454,97,1.000000,0.999023,0.000976
455,107,1.000000,0.999023,0.000976
456,114,1.000000,0.999023,0.000976
457,127,1.000000,0.999023,0.000976
458,217,1.000000,0.999023,0.000976
459,182,1.000000,0.999023,0.000976
460,186,1.000000,0.999023,0.000976
461,179,1.000000,0.999023,0.000976
462,192,1.000000,0.999023,0.000976
463,162,1.000000,0.999023,0.000976
464,166,1.000000,0.999023,0.000976
465,170,1.000000,0.999023,0.000976
466,176,1.000000,0.999023,0.000976
467,137,1.000000,0.999023,0.000976
468,150,1.000000,0.999023,0.000976
469,34,1.000000,0.999023,0.000976
470,191,1.000000,0.999023,0.000976
471,188,1.000000,0.999023,0.000976
472,190,1.000000,0.999023,0.000976
473,187,1.000000,0.999023,0.000976
474,32,1.000000,0.999023,0.000976
475,1319,1.000000,0.999023,0.000976
476,35,1.000000,0.999023,0.000976
477,1327,1.000000,0.999023,0.000976
478,1,1.000000,0.999023,0.000976
479,189,1.000000,0.999023,0.000976
480,164,1.000000,0.999023,0.000976
481,503,1.000000,0.999023,0.000976
482,167,1.000000,0.999023,0.000976
483,335,1.000000,0.999023,0.000976
484,143,1.000000,0.999023,0.000976
485,108,1.000000,0.999023,0.000976
486,129,1.000000,0.999023,0.000976
487,110,1.000000,0.999023,0.000976
488,116,1.000000,0.999023,0.000976
489,6,1.000000,0.999023,0.000976
490,69,1.000000,0.999023,0.000976
491,75,1.000000,0.999023,0.000976
492,88,1.000000,0.999023,0.000976
493,76,1.000000,0.999023,0.000976
494,79,1.000000,0.999023,0.000976
495,41,1.000000,0.999023,0.000976
496,68,1.000000,0.999023,0.000976
497,0,1.000000,0.999023,0.000976
498,46,1.000000,0.999023,0.000976
499,59,1.000000,0.999023,0.000976
500,289,1.000000,0.999023,0.000976
501,3,1.000000,0.999023,0.000976
502,13,1.000000,0.999023,0.000976
503,12,1.000000,0.999023,0.000976
504,841,1.000000,0.999023,0.000976
505,135,1.000000,0.999023,0.000976
506,134,1.000000,0.999023,0.000976
507,66,1.000000,0.999023,0.000976
508,61,1.000000,0.999023,0.000976
509,9,1.000000,0.999023,0.000976
510,1211,1.000000,0.999023,0.000976
511,180,1.000000,0.999023,0.000976
512,194,1.000000,0.999023,0.000976
513,38,1.000000,0.999023,0.000976
514,106,1.000000,0.999023,0.000976
515,138,0.999999,0.999023,0.000976
516,1266,0.999999,0.999023,0.000976
517,130,0.999999,0.999023,0.000976
518,91,0.999999,0.999023,0.000976
519,80,0.999999,0.999023,0.000976
520,152,0.999999,0.999023,0.000976
521,1296,0.999999,0.999023,0.000976
522,307,0.999999,0.999023,0.000976
523,1326,0.999999,0.999023,0.000976
524,1324,0.999999,0.999023,0.000976
525,1334,0.999999,0.999023,0.000976
526,1325,0.999999,0.999023,0.000976
527,16,0.999999,0.999023,0.000976
528,18,0.999999,0.999023,0.000976
529,183,0.999999,0.999023,0.000976
530,8,0.999999,0.999023,0.000976
531,820,0.999999,0.999023,0.000976
532,874,0.999999,0.999023,0.000976
533,2,0.999999,0.999023,0.000976
534,836,0.999999,0.999023,0.000976
535,427,0.999999,0.999023,0.000976
536,142,0.999999,0.999023,0.000976
537,48,0.999999,0.999023,0.000976
538,768,0.999022,0.998047,0.000976
539,105,0.999999,0.999023,0.000975
540,592,0.999999,0.999023,0.000975
541,1300,0.999999,0.999023,0.000975
542,125,0.999999,0.999023,0.000975
543,158,0.999999,0.999023,0.000975
544,532,0.999999,0.999023,0.000975
545,423,0.999999,0.999023,0.000975
546,17,0.999999,0.999023,0.000975
547,67,0.999999,0.999023,0.000975
548,99,0.999999,0.999023,0.000975
549,71,0.999999,0.999023,0.000975
550,231,0.999999,0.999023,0.000975
551,775,0.999999,0.999023,0.000975
552,301,0.999998,0.999023,0.000975
553,626,0.999998,0.999023,0.000975
554,914,0.999022,0.998047,0.000975
555,124,0.999998,0.999023,0.000975
556,317,0.999998,0.999023,0.000975
557,50,0.999998,0.999023,0.000975
558,1230,0.999998,0.999023,0.000975
559,238,0.999998,0.999023,0.000975
560,1330,0.999998,0.999023,0.000975
561,795,0.999998,0.999023,0.000975
562,319,0.999998,0.999023,0.000975
563,1256,0.999998,0.999023,0.000975
564,10,0.999998,0.999023,0.000975
565,81,0.999998,0.999023,0.000975
566,1234,0.999998,0.999023,0.000974
567,910,0.999998,0.999023,0.000974
568,660,0.999998,0.999023,0.000974
569,628,0.999998,0.999023,0.000974
570,1196,0.999998,0.999023,0.000974
571,321,0.999998,0.999023,0.000974
572,767,0.999998,0.999023,0.000974
573,132,0.999997,0.999023,0.000974
574,620,0.999997,0.999023,0.000974
575,864,0.999997,0.999023,0.000974
576,37,0.999997,0.999023,0.000974
577,909,0.999997,0.999023,0.000974
578,133,0.999997,0.999023,0.000974
579,178,0.999997,0.999023,0.000974
580,264,0.999997,0.999023,0.000974
581,1278,0.999997,0.999023,0.000973
582,515,0.999997,0.999023,0.000973
583,905,0.999997,0.999023,0.000973
584,748,0.999997,0.999023,0.000973
585,891,0.999997,0.999023,0.000973
586,1268,0.999997,0.999023,0.000973
587,297,0.999997,0.999023,0.000973
588,912,0.999997,0.999023,0.000973
589,57,0.999996,0.999023,0.000973
590,1232,0.999996,0.999023,0.000973
591,252,0.999996,0.999023,0.000973
592,1219,0.999996,0.999023,0.000973
593,461,0.999996,0.999023,0.000973
594,327,0.999996,0.999023,0.000972
595,499,0.999996,0.999023,0.000972
596,465,0.999996,0.999023,0.000972
597,509,0.999996,0.999023,0.000972
598,237,0.999996,0.999023,0.000972
599,825,0.999996,0.999023,0.000972
600,553,0.999996,0.999023,0.000972
601,154,0.999996,0.999023,0.000972
602,270,0.999995,0.999023,0.000972
603,1303,0.999995,0.999023,0.000972
604,887,0.999995,0.999023,0.000972
605,597,0.999995,0.999023,0.000972
606,1308,0.999995,0.999023,0.000972
607,830,0.999995,0.999023,0.000972
608,508,0.999995,0.999023,0.000971
609,735,0.999995,0.999023,0.000971
610,604,0.999995,0.999023,0.000971
611,112,0.999995,0.999023,0.000971
612,331,0.999995,0.999023,0.000971
613,102,0.999995,0.999023,0.000971
614,1305,0.999995,0.999023,0.000971
615,400,0.999995,0.999023,0.000971
616,219,0.999994,0.999023,0.000971
617,605,0.999994,0.999023,0.000971
618,644,0.999994,0.999023,0.000971
619,1197,0.999994,0.999023,0.000970
620,345,0.999994,0.999023,0.000970
621,888,0.999994,0.999023,0.000970
622,157,0.999994,0.999023,0.000970
623,838,0.999994,0.999023,0.000970
624,1198,0.999993,0.999023,0.000970
625,311,0.999993,0.999023,0.000970
626,486,0.999993,0.999023,0.000970
627,1235,0.999993,0.999023,0.000970
628,1257,0.999993,0.999023,0.000970
629,892,0.999993,0.999023,0.000969
630,347,0.999993,0.999023,0.000969
631,398,0.999993,0.999023,0.000969
632,819,0.999992,0.999023,0.000969
633,615,0.999992,0.999023,0.000969
634,443,0.999992,0.999023,0.000969
635,126,0.999992,0.999023,0.000968
636,1203,0.999992,0.999023,0.000968
637,1189,0.999015,0.998047,0.000968
638,343,0.999992,0.999023,0.000968
639,1210,0.999992,0.999023,0.000968
640,1034,0.999015,0.998047,0.000968
641,458,0.999991,0.999023,0.000968
642,776,0.999991,0.999023,0.000968
643,911,0.999991,0.999023,0.000968
644,723,0.999991,0.999023,0.000968
645,688,0.999991,0.999023,0.000968
646,698,0.999991,0.999023,0.000968
647,584,0.999991,0.999023,0.000967
648,840,0.999991,0.999023,0.000967
649,524,0.999991,0.999023,0.000967
650,603,0.999991,0.999023,0.000967
651,101,0.999991,0.999023,0.000967
652,699,0.999991,0.999023,0.000967
653,156,0.999991,0.999023,0.000967
654,784,0.999990,0.999023,0.000967
655,897,0.999990,0.999023,0.000967
656,623,0.999990,0.999023,0.000966
657,757,0.999990,0.999023,0.000966
658,1221,0.999990,0.999023,0.000966
659,349,0.999990,0.999023,0.000966
660,719,0.999990,0.999023,0.000966
661,1253,0.999990,0.999023,0.000966
662,216,0.999989,0.999023,0.000966
663,1323,0.999989,0.999023,0.000966
664,641,0.999989,0.999023,0.000966
665,292,0.999989,0.999023,0.000965
666,1236,0.999989,0.999023,0.000965
667,267,0.999988,0.999023,0.000965
668,608,0.999988,0.999023,0.000965
669,667,0.999988,0.999023,0.000964
670,729,0.999988,0.999023,0.000964
671,611,0.999988,0.999023,0.000964
672,821,0.999988,0.999023,0.000964
673,544,0.999987,0.999023,0.000964
674,519,0.999987,0.999023,0.000964
675,1229,0.999987,0.999023,0.000964
676,431,0.999987,0.999023,0.000964
677,251,0.999987,0.999023,0.000964
678,636,0.999987,0.999023,0.000964
679,1279,0.999987,0.999023,0.000964
680,796,0.999987,0.999023,0.000964
681,547,0.999987,0.999023,0.000964
682,290,0.999987,0.999023,0.000964
683,463,0.999987,0.999023,0.000963
684,1269,0.999987,0.999023,0.000963
685,425,0.999987,0.999023,0.000963
686,788,0.999987,0.999023,0.000963
687,922,0.999010,0.998047,0.000963
688,206,0.999986,0.999023,0.000962
689,1314,0.999986,0.999023,0.000962
690,145,0.999986,0.999023,0.000962
691,333,0.999986,0.999023,0.000962
692,865,0.999986,0.999023,0.000962
693,100,0.999985,0.999023,0.000962
694,662,0.999985,0.999023,0.000962
695,746,0.999985,0.999023,0.000962
696,782,0.999985,0.999023,0.000962
697,26,0.999985,0.999023,0.000962
698,459,0.999985,0.999023,0.000962
699,432,0.999985,0.999023,0.000961
700,87,0.999985,0.999023,0.000961
701,483,0.999985,0.999023,0.000961
702,268,0.999985,0.999023,0.000961
703,885,0.999985,0.999023,0.000961
704,536,0.999984,0.999023,0.000961
705,288,0.999984,0.999023,0.000961
706,337,0.999984,0.999023,0.000961
707,810,0.999984,0.999023,0.000961
708,266,0.999984,0.999023,0.000961
709,742,0.999984,0.999023,0.000961
710,410,0.999984,0.999023,0.000961
711,122,0.999984,0.999023,0.000960
712,263,0.999984,0.999023,0.000960
713,901,0.999984,0.999023,0.000960
714,824,0.999984,0.999023,0.000960
715,935,0.999984,0.999023,0.000960
716,279,0.999983,0.999023,0.000960
717,1281,0.999983,0.999023,0.000960
718,490,0.999983,0.999023,0.000960
719,1254,0.999983,0.999023,0.000960
720,1277,0.999983,0.999023,0.000960
721,226,0.999983,0.999023,0.000960
722,863,0.999983,0.999023,0.000960
723,341,0.999983,0.999023,0.000960
