Rank,Sample_Index,y_keras,y_hls,abs_delta
199,1307,0.015335,0.017578,0.002243
200,925,0.990986,0.993164,0.002178
201,1092,0.989045,0.991211,0.002166
202,513,0.991013,0.993164,0.002152
203,284,0.990061,0.992188,0.002127
204,1057,0.985248,0.987305,0.002057
205,1107,0.990155,0.992188,0.002033
206,541,0.990170,0.992188,0.002017
207,1298,0.995159,0.993164,0.001995
208,565,0.991190,0.993164,0.001974
209,1166,0.988267,0.990234,0.001967
210,939,0.989251,0.991211,0.001960
211,1013,0.990297,0.992188,0.001890
212,1043,0.992339,0.994141,0.001801
213,1120,0.992342,0.994141,0.001798
214,370,0.991394,0.993164,0.001770
215,595,0.989452,0.991211,0.001759
216,965,0.990464,0.992188,0.001724
217,956,0.992423,0.994141,0.001718
218,1109,0.991466,0.993164,0.001698
219,118,0.984635,0.986328,0.001693
220,394,0.990496,0.992188,0.001691
221,228,0.992535,0.994141,0.001606
222,304,0.993531,0.995117,0.001586
223,1002,0.991586,0.993164,0.001578
224,1145,0.990663,0.992188,0.001525
225,1226,0.982853,0.984375,0.001522
226,1085,0.992622,0.994141,0.001519
227,1126,0.989715,0.991211,0.001496
228,1164,0.992654,0.994141,0.001486
229,487,0.994643,0.996094,0.001451
230,579,0.990751,0.992188,0.001436
231,953,0.992714,0.994141,0.001427
232,302,0.992715,0.994141,0.001425
233,633,0.991771,0.993164,0.001394
234,1290,0.993777,0.995117,0.001341
235,871,0.993791,0.995117,0.001327
236,1014,0.991855,0.993164,0.001309
237,751,0.993870,0.995117,0.001247
238,1148,0.989992,0.991211,0.001219
239,352,0.992939,0.994141,0.001202
240,1205,0.991972,0.993164,0.001192
241,1168,0.993930,0.995117,0.001187
242,995,0.992968,0.994141,0.001173
243,1247,0.990064,0.991211,0.001147
244,1178,0.994958,0.996094,0.001136
245,296,0.993991,0.995117,0.001126
246,951,0.992060,0.993164,0.001104
247,621,0.994995,0.996094,0.001099
248,850,0.993096,0.994141,0.001045
249,658,0.995053,0.996094,0.001041
250,1062,0.994123,0.995117,0.000994
251,1295,1.000000,0.999023,0.000977
252,111,1.000000,0.999023,0.000977
253,136,1.000000,0.999023,0.000977
254,1274,1.000000,0.999023,0.000977
255,181,1.000000,0.999023,0.000976
256,175,1.000000,0.999023,0.000976
257,174,1.000000,0.999023,0.000976
258,72,1.000000,0.999023,0.000976
259,73,1.000000,0.999023,0.000976
260,78,1.000000,0.999023,0.000976
261,163,1.000000,0.999023,0.000976
262,161,1.000000,0.999023,0.000976
263,160,1.000000,0.999023,0.000976
264,159,1.000000,0.999023,0.000976
265,151,1.000000,0.999023,0.000976
266,144,1.000000,0.999023,0.000976
267,139,1.000000,0.999023,0.000976
268,83,1.000000,0.999023,0.000976
269,84,1.000000,0.999023,0.000976
270,4,1.000000,0.999023,0.000976
271,33,1.000000,0.999023,0.000976
272,402,1.000000,0.999023,0.000976
273,1306,1.000000,0.999023,0.000976
274,85,1.000000,0.999023,0.000976
275,89,1.000000,0.999023,0.000976
276,93,1.000000,0.999023,0.000976
277,113,1.000000,0.999023,0.000976
278,115,1.000000,0.999023,0.000976
279,117,1.000000,0.999023,0.000976
280,131,1.000000,0.999023,0.000976
281,128,1.000000,0.999023,0.000976
282,22,1.000000,0.999023,0.000976
283,171,1.000000,0.999023,0.000976
284,185,1.000000,0.999023,0.000976
285,184,1.000000,0.999023,0.000976
286,165,1.000000,0.999023,0.000976
287,177,1.000000,0.999023,0.000976
288,53,1.000000,0.999023,0.000976
289,60,1.000000,0.999023,0.000976
290,193,1.000000,0.999023,0.000976
291,195,1.000000,0.999023,0.000976
292,197,1.000000,0.999023,0.000976
293,196,1.000000,0.999023,0.000976
294,62,1.000000,0.999023,0.000976
295,52,1.000000,0.999023,0.000976
296,1299,1.000000,0.999023,0.000976
297,39,1.000000,0.999023,0.000976
298,5,1.000000,0.999023,0.000976
299,43,1.000000,0.999023,0.000976
300,47,1.000000,0.999023,0.000976
301,1336,1.000000,0.999023,0.000976
302,1339,1.000000,0.999023,0.000976
303,1340,1.000000,0.999023,0.000976
304,1338,1.000000,0.999023,0.000976
305,1,1.000000,0.999023,0.000976
306,40,1.000000,0.999023,0.000976
307,150,1.000000,0.999023,0.000976
308,98,1.000000,0.999023,0.000976
309,97,1.000000,0.999023,0.000976
310,35,1.000000,0.999023,0.000976
311,63,1.000000,0.999023,0.000976
312,107,1.000000,0.999023,0.000976
313,90,1.000000,0.999023,0.000976
314,54,1.000000,0.999023,0.000976
315,137,1.000000,0.999023,0.000976
316,58,1.000000,0.999023,0.000976
317,55,1.000000,0.999023,0.000976
318,96,1.000000,0.999023,0.000976
319,92,1.000000,0.999023,0.000976
320,162,1.000000,0.999023,0.000976
321,179,1.000000,0.999023,0.000976
322,77,1.000000,0.999023,0.000976
323,114,1.000000,0.999023,0.000976
324,70,1.000000,0.999023,0.000976
325,170,1.000000,0.999023,0.000976
326,190,1.000000,0.999023,0.000976
327,176,1.000000,0.999023,0.000976
328,166,1.000000,0.999023,0.000976
329,191,1.000000,0.999023,0.000976
330,64,1.000000,0.999023,0.000976
331,192,1.000000,0.999023,0.000976
332,82,1.000000,0.999023,0.000976
333,217,1.000000,0.999023,0.000976
334,188,1.000000,0.999023,0.000976
335,187,1.000000,0.999023,0.000976
336,127,1.000000,0.999023,0.000976
337,186,1.000000,0.999023,0.000976
338,182,1.000000,0.999023,0.000976
339,1319,1.000000,0.999023,0.000976
340,32,1.000000,0.999023,0.000976
341,1327,1.000000,0.999023,0.000976
342,7,1.000000,0.999023,0.000976
343,34,1.000000,0.999023,0.000976
344,116,1.000000,0.999023,0.000976
345,503,1.000000,0.999023,0.000976
346,79,1.000000,0.999023,0.000976
347,68,1.000000,0.999023,0.000976
348,75,1.000000,0.999023,0.000976
349,69,1.000000,0.999023,0.000976
350,189,1.000000,0.999023,0.000976
351,167,1.000000,0.999023,0.000976
352,289,1.000000,0.999023,0.000976
353,76,1.000000,0.999023,0.000976
354,110,1.000000,0.999023,0.000976
355,59,1.000000,0.999023,0.000976
356,164,1.000000,0.999023,0.000976
357,108,1.000000,0.999023,0.000976
358,143,1.000000,0.999023,0.000976
359,0,1.000000,0.999023,0.000976
360,88,1.000000,0.999023,0.000976
361,335,1.000000,0.999023,0.000976
362,46,1.000000,0.999023,0.000976
363,41,1.000000,0.999023,0.000976
364,6,1.000000,0.999023,0.000976
365,129,1.000000,0.999023,0.000976
366,3,1.000000,0.999023,0.000976
367,38,1.000000,0.999023,0.000976
368,13,1.000000,0.999023,0.000976
369,194,1.000000,0.999023,0.000976
370,66,1.000000,0.999023,0.000976
371,9,1.000000,0.999023,0.000976
372,180,1.000000,0.999023,0.000976
373,841,1.000000,0.999023,0.000976
374,134,1.000000,0.999023,0.000976
375,106,1.000000,0.999023,0.000976
376,12,1.000000,0.999023,0.000976
377,61,1.000000,0.999023,0.000976
378,1211,1.000000,0.999023,0.000976
379,135,1.000000,0.999023,0.000976
380,1326,0.999999,0.999023,0.000976
381,130,0.999999,0.999023,0.000976
382,91,0.999999,0.999023,0.000976
383,80,0.999999,0.999023,0.000976
384,1266,0.999999,0.999023,0.000976
385,138,0.999999,0.999023,0.000976
386,152,0.999999,0.999023,0.000976
387,1296,0.999999,0.999023,0.000976
388,307,0.999999,0.999023,0.000976
389,16,0.999999,0.999023,0.000976
390,1324,0.999999,0.999023,0.000976
391,1325,0.999999,0.999023,0.000976
392,18,0.999999,0.999023,0.000976
393,1334,0.999999,0.999023,0.000976
394,8,0.999999,0.999023,0.000976
395,820,0.999999,0.999023,0.000976
396,183,0.999999,0.999023,0.000976
397,874,0.999999,0.999023,0.000976
398,2,0.999999,0.999023,0.000976
399,142,0.999999,0.999023,0.000976
400,836,0.999999,0.999023,0.000976
401,427,0.999999,0.999023,0.000976
402,48,0.999999,0.999023,0.000976
403,532,0.999999,0.999023,0.000975
404,592,0.999999,0.999023,0.000975
405,105,0.999999,0.999023,0.000975
406,158,0.999999,0.999023,0.000975
407,1300,0.999999,0.999023,0.000975
408,125,0.999999,0.999023,0.000975
409,99,0.999999,0.999023,0.000975
410,67,0.999999,0.999023,0.000975
411,423,0.999999,0.999023,0.000975
412,17,0.999999,0.999023,0.000975
413,71,0.999999,0.999023,0.000975
414,231,0.999999,0.999023,0.000975
415,775,0.999999,0.999023,0.000975
416,626,0.999998,0.999023,0.000975
417,301,0.999998,0.999023,0.000975
418,124,0.999998,0.999023,0.000975
419,50,0.999998,0.999023,0.000975
420,317,0.999998,0.999023,0.000975
421,1230,0.999998,0.999023,0.000975
422,238,0.999998,0.999023,0.000975
423,319,0.999998,0.999023,0.000975
424,795,0.999998,0.999023,0.000975
425,1330,0.999998,0.999023,0.000975
426,10,0.999998,0.999023,0.000975
427,1256,0.999998,0.999023,0.000975
428,81,0.999998,0.999023,0.000975
429,1234,0.999998,0.999023,0.000974
430,910,0.999998,0.999023,0.000974
431,1196,0.999998,0.999023,0.000974
432,660,0.999998,0.999023,0.000974
433,628,0.999998,0.999023,0.000974
434,321,0.999998,0.999023,0.000974
435,767,0.999998,0.999023,0.000974
436,620,0.999997,0.999023,0.000974
437,132,0.999997,0.999023,0.000974
438,864,0.999997,0.999023,0.000974
439,37,0.999997,0.999023,0.000974
440,909,0.999997,0.999023,0.000974
441,133,0.999997,0.999023,0.000974
442,264,0.999997,0.999023,0.000974
443,178,0.999997,0.999023,0.000974
444,1278,0.999997,0.999023,0.000973
445,748,0.999997,0.999023,0.000973
446,515,0.999997,0.999023,0.000973
447,905,0.999997,0.999023,0.000973
448,891,0.999997,0.999023,0.000973
449,1268,0.999997,0.999023,0.000973
450,297,0.999997,0.999023,0.000973
451,912,0.999997,0.999023,0.000973
452,57,0.999996,0.999023,0.000973
453,1232,0.999996,0.999023,0.000973
454,252,0.999996,0.999023,0.000973
455,461,0.999996,0.999023,0.000973
456,1219,0.999996,0.999023,0.000973
457,327,0.999996,0.999023,0.000972
458,509,0.999996,0.999023,0.000972
459,465,0.999996,0.999023,0.000972
460,499,0.999996,0.999023,0.000972
461,825,0.999996,0.999023,0.000972
462,237,0.999996,0.999023,0.000972
463,553,0.999996,0.999023,0.000972
464,154,0.999996,0.999023,0.000972
465,270,0.999995,0.999023,0.000972
466,1303,0.999995,0.999023,0.000972
467,1308,0.999995,0.999023,0.000972
468,597,0.999995,0.999023,0.000972
469,830,0.999995,0.999023,0.000972
470,887,0.999995,0.999023,0.000972
471,508,0.999995,0.999023,0.000971
472,735,0.999995,0.999023,0.000971
473,112,0.999995,0.999023,0.000971
474,604,0.999995,0.999023,0.000971
475,331,0.999995,0.999023,0.000971
476,400,0.999995,0.999023,0.000971
477,1305,0.999995,0.999023,0.000971
478,102,0.999995,0.999023,0.000971
479,219,0.999994,0.999023,0.000971
480,605,0.999994,0.999023,0.000971
481,644,0.999994,0.999023,0.000971
482,1197,0.999994,0.999023,0.000970
483,345,0.999994,0.999023,0.000970
484,157,0.999994,0.999023,0.000970
485,838,0.999994,0.999023,0.000970
486,888,0.999994,0.999023,0.000970
487,311,0.999993,0.999023,0.000970
488,1198,0.999993,0.999023,0.000970
489,486,0.999993,0.999023,0.000970
490,1257,0.999993,0.999023,0.000970
491,1235,0.999993,0.999023,0.000970
492,892,0.999993,0.999023,0.000969
493,347,0.999993,0.999023,0.000969
494,398,0.999993,0.999023,0.000969
495,819,0.999992,0.999023,0.000969
496,615,0.999992,0.999023,0.000969
497,443,0.999992,0.999023,0.000969
498,126,0.999992,0.999023,0.000968
499,1203,0.999992,0.999023,0.000968
500,1210,0.999992,0.999023,0.000968
501,343,0.999992,0.999023,0.000968
502,458,0.999991,0.999023,0.000968
503,911,0.999991,0.999023,0.000968
504,776,0.999991,0.999023,0.000968
505,723,0.999991,0.999023,0.000968
506,698,0.999991,0.999023,0.000968
507,688,0.999991,0.999023,0.000968
508,584,0.999991,0.999023,0.000967
509,840,0.999991,0.999023,0.000967
510,603,0.999991,0.999023,0.000967
511,101,0.999991,0.999023,0.000967
512,699,0.999991,0.999023,0.000967
513,524,0.999991,0.999023,0.000967
514,156,0.999991,0.999023,0.000967
515,897,0.999990,0.999023,0.000967
516,784,0.999990,0.999023,0.000967
517,623,0.999990,0.999023,0.000966
518,757,0.999990,0.999023,0.000966
519,1221,0.999990,0.999023,0.000966
520,349,0.999990,0.999023,0.000966
521,1253,0.999990,0.999023,0.000966
522,719,0.999990,0.999023,0.000966
523,1323,0.999989,0.999023,0.000966
524,216,0.999989,0.999023,0.000966
525,641,0.999989,0.999023,0.000966
526,292,0.999989,0.999023,0.000965
527,1236,0.999989,0.999023,0.000965
528,267,0.999988,0.999023,0.000965
529,608,0.999988,0.999023,0.000965
530,667,0.999988,0.999023,0.000964
531,729,0.999988,0.999023,0.000964
532,611,0.999988,0.999023,0.000964
533,821,0.999988,0.999023,0.000964
534,519,0.999987,0.999023,0.000964
535,544,0.999987,0.999023,0.000964
536,251,0.999987,0.999023,0.000964
537,431,0.999987,0.999023,0.000964
538,1229,0.999987,0.999023,0.000964
539,636,0.999987,0.999023,0.000964
540,1279,0.999987,0.999023,0.000964
541,547,0.999987,0.999023,0.000964
542,290,0.999987,0.999023,0.000964
543,796,0.999987,0.999023,0.000964
544,463,0.999987,0.999023,0.000963
545,1269,0.999987,0.999023,0.000963
546,788,0.999987,0.999023,0.000963
547,425,0.999987,0.999023,0.000963
548,1173,0.996108,0.997070,0.000963
549,206,0.999986,0.999023,0.000962
550,1314,0.999986,0.999023,0.000962
551,145,0.999986,0.999023,0.000962
552,333,0.999986,0.999023,0.000962
553,865,0.999986,0.999023,0.000962
554,746,0.999985,0.999023,0.000962
555,100,0.999985,0.999023,0.000962
556,662,0.999985,0.999023,0.000962
557,782,0.999985,0.999023,0.000962
558,26,0.999985,0.999023,0.000962
559,459,0.999985,0.999023,0.000962
560,432,0.999985,0.999023,0.000961
561,87,0.999985,0.999023,0.000961
562,483,0.999985,0.999023,0.000961
563,268,0.999985,0.999023,0.000961
564,885,0.999985,0.999023,0.000961
565,288,0.999984,0.999023,0.000961
566,536,0.999984,0.999023,0.000961
567,742,0.999984,0.999023,0.000961
568,337,0.999984,0.999023,0.000961
569,266,0.999984,0.999023,0.000961
570,810,0.999984,0.999023,0.000961
571,410,0.999984,0.999023,0.000961
572,122,0.999984,0.999023,0.000960
573,263,0.999984,0.999023,0.000960
574,901,0.999984,0.999023,0.000960
575,824,0.999984,0.999023,0.000960
576,935,0.999984,0.999023,0.000960
577,1254,0.999983,0.999023,0.000960
578,279,0.999983,0.999023,0.000960
579,1277,0.999983,0.999023,0.000960
580,1281,0.999983,0.999023,0.000960
581,226,0.999983,0.999023,0.000960
582,490,0.999983,0.999023,0.000960
583,863,0.999983,0.999023,0.000960
584,462,0.999983,0.999023,0.000960
585,341,0.999983,0.999023,0.000960
586,287,0.999983,0.999023,0.000960
587,123,0.999983,0.999023,0.000960
588,653,0.999983,0.999023,0.000959
589,437,0.999983,0.999023,0.000959
590,325,0.999982,0.999023,0.000959
591,749,0.999982,0.999023,0.000959
592,1231,0.999982,0.999023,0.000959
593,625,0.999982,0.999023,0.000959
594,839,0.999982,0.999023,0.000958
595,904,0.999982,0.999023,0.000958
596,689,0.999981,0.999023,0.000958
597,351,0.999981,0.999023,0.000957
598,815,0.999981,0.999023,0.000957
599,750,0.999981,0.999023,0.000957
600,1191,0.999981,0.999023,0.000957
601,551,0.999980,0.999023,0.000957
602,1244,0.999980,0.999023,0.000957
603,277,0.999980,0.999023,0.000956
604,702,0.999979,0.999023,0.000956
605,1204,0.999979,0.999023,0.000956
606,794,0.999979,0.999023,0.000956
607,817,0.999979,0.999023,0.000956
608,244,0.999979,0.999023,0.000955
609,740,0.999979,0.999023,0.000955
610,471,0.999979,0.999023,0.000955
611,816,0.999979,0.999023,0.000955
612,1329,0.999979,0.999023,0.000955
613,234,0.999978,0.999023,0.000955
614,442,0.999978,0.999023,0.000954
615,426,0.999977,0.999023,0.000954
616,56,0.999977,0.999023,0.000954
617,103,0.999977,0.999023,0.000954
618,377,0.999977,0.999023,0.000954
619,413,0.999977,0.999023,0.000954
620,851,0.999977,0.999023,0.000953
621,672,0.999976,0.999023,0.000953
622,700,0.999976,0.999023,0.000953
623,221,0.999976,0.999023,0.000953
624,889,0.999976,0.999023,0.000953
625,609,0.999976,0.999023,0.000952
626,271,0.999976,0.999023,0.000952
627,1207,0.999975,0.999023,0.000952
628,273,0.999975,0.999023,0.000952
629,655,0.999975,0.999023,0.000952
630,837,0.999975,0.999023,0.000952
631,120,0.999975,0.999023,0.000952
632,299,0.999975,0.999023,0.000951
633,806,0.999974,0.999023,0.000951
634,320,0.992213,0.993164,0.000951
635,753,0.999974,0.999023,0.000950
636,683,0.999973,0.999023,0.000950
637,323,0.999973,0.999023,0.000950
638,867,0.999973,0.999023,0.000950
639,389,0.999973,0.999023,0.000950
640,643,0.999973,0.999023,0.000949
641,436,0.999972,0.999023,0.000949
642,712,0.999972,0.999023,0.000949
643,20,0.999972,0.999023,0.000948
644,417,0.999972,0.999023,0.000948
645,622,0.999972,0.999023,0.000948
646,739,0.999972,0.999023,0.000948
647,866,0.999971,0.999023,0.000948
648,246,0.999971,0.999023,0.000948
649,627,0.999971,0.999023,0.000948
650,632,0.999971,0.999023,0.000948
651,614,0.999971,0.999023,0.000948
652,381,0.999971,0.999023,0.000947
653,1238,0.999971,0.999023,0.000947
654,365,0.999971,0.999023,0.000947
655,708,0.999970,0.999023,0.000947
656,826,0.999970,0.999023,0.000947
657,445,0.999970,0.999023,0.000947
658,743,0.999970,0.999023,0.000946
659,732,0.999970,0.999023,0.000946
660,444,0.997101,0.998047,0.000946
661,250,0.999969,0.999023,0.000946
662,1216,0.999969,0.999023,0.000945
663,722,0.999969,0.999023,0.000945
664,274,0.999969,0.999023,0.000945
665,908,0.999969,0.999023,0.000945
666,789,0.999969,0.999023,0.000945
667,1328,0.999968,0.999023,0.000945
668,469,0.999967,0.999023,0.000944
669,862,0.999967,0.999023,0.000944
670,272,0.999967,0.999023,0.000944
671,240,0.999967,0.999023,0.000944
672,823,0.999967,0.999023,0.000943
673,372,0.999967,0.999023,0.000943
674,610,0.999966,0.999023,0.000943
675,203,0.999966,0.999023,0.000943
676,222,0.999966,0.999023,0.000942
677,663,0.999966,0.999023,0.000942
678,51,0.999965,0.999023,0.000942
679,49,0.999965,0.999023,0.000941
680,1200,0.999964,0.999023,0.000941
681,1294,0.999964,0.999023,0.000940
682,577,0.999964,0.999023,0.000940
683,680,0.999964,0.999023,0.000940
684,359,0.999964,0.999023,0.000940
685,269,0.999963,0.999023,0.000940
686,1270,0.999963,0.999023,0.000940
687,1241,0.999963,0.999023,0.000939
688,512,0.999962,0.999023,0.000939
689,411,0.999962,0.999023,0.000939
690,899,0.999962,0.999023,0.000939
691,843,0.999962,0.999023,0.000938
692,832,0.999961,0.999023,0.000938
693,223,0.999961,0.999023,0.000938
694,440,0.999961,0.999023,0.000937
695,818,0.999961,0.999023,0.000937
696,772,0.999961,0.999023,0.000937
697,356,0.999961,0.999023,0.000937
698,1312,0.999961,0.999023,0.000937
699,669,0.999959,0.999023,0.000935
700,805,0.999958,0.999023,0.000935
701,571,0.999958,0.999023,0.000935
702,315,0.999958,0.999023,0.000935
703,395,0.999958,0.999023,0.000934
704,701,0.999958,0.999023,0.000934
705,451,0.999957,0.999023,0.000934
706,602,0.999957,0.999023,0.000933
707,393,0.999957,0.999023,0.000933
708,480,0.999956,0.999023,0.000933
709,755,0.999956,0.999023,0.000933
710,409,0.999956,0.999023,0.000933
711,214,0.999955,0.999023,0.000932
712,235,0.999954,0.999023,0.000931
713,725,0.999954,0.999023,0.000931
714,429,0.999954,0.999023,0.000930
715,831,0.999954,0.999023,0.000930
716,803,0.999952,0.999023,0.000929
717,285,0.999952,0.999023,0.000929
718,720,0.999952,0.999023,0.000928
719,1292,0.999952,0.999023,0.000928
720,1199,0.999952,0.999023,0.000928
721,884,0.999951,0.999023,0.000928
722,738,0.999951,0.999023,0.000928
723,575,0.999951,0.999023,0.000927
724,1239,0.999951,0.999023,0.000927
