Rank,Sample_Index,y_keras,y_hls,abs_delta
103,807,0.963331,0.964844,0.001512
104,146,0.911595,0.913086,0.001491
105,1116,0.947735,0.949219,0.001484
106,1160,0.935050,0.936523,0.001474
107,716,0.928224,0.929688,0.001463
108,1170,0.963383,0.964844,0.001460
109,558,0.949723,0.951172,0.001449
110,1039,0.970276,0.971680,0.001404
111,670,0.969305,0.970703,0.001399
112,373,0.979083,0.980469,0.001386
113,1086,0.915650,0.916992,0.001343
114,949,0.943012,0.944336,0.001323
115,1184,0.976251,0.977539,0.001288
116,1099,0.957714,0.958984,0.001270
117,368,0.038814,0.040039,0.001225
118,981,0.964604,0.965820,0.001217
119,149,0.936338,0.937500,0.001162
120,1071,0.968595,0.969727,0.001131
121,648,0.961795,0.962891,0.001095
122,1061,0.946196,0.947266,0.001069
123,654,0.975501,0.976562,0.001062
124,491,0.959892,0.960938,0.001045
125,1337,0.040949,0.041992,0.001044
126,1088,0.968710,0.969727,0.001017
127,1073,0.958000,0.958984,0.000985
128,1295,1.000000,0.999023,0.000977
129,136,1.000000,0.999023,0.000977
130,111,1.000000,0.999023,0.000977
131,1274,1.000000,0.999023,0.000977
132,139,1.000000,0.999023,0.000976
133,144,1.000000,0.999023,0.000976
134,131,1.000000,0.999023,0.000976
135,89,1.000000,0.999023,0.000976
136,113,1.000000,0.999023,0.000976
137,83,1.000000,0.999023,0.000976
138,85,1.000000,0.999023,0.000976
139,84,1.000000,0.999023,0.000976
140,117,1.000000,0.999023,0.000976
141,115,1.000000,0.999023,0.000976
142,128,1.000000,0.999023,0.000976
143,72,1.000000,0.999023,0.000976
144,73,1.000000,0.999023,0.000976
145,43,1.000000,0.999023,0.000976
146,39,1.000000,0.999023,0.000976
147,47,1.000000,0.999023,0.000976
148,22,1.000000,0.999023,0.000976
149,1299,1.000000,0.999023,0.000976
150,33,1.000000,0.999023,0.000976
151,1336,1.000000,0.999023,0.000976
152,1306,1.000000,0.999023,0.000976
153,60,1.000000,0.999023,0.000976
154,53,1.000000,0.999023,0.000976
155,62,1.000000,0.999023,0.000976
156,93,1.000000,0.999023,0.000976
157,52,1.000000,0.999023,0.000976
158,78,1.000000,0.999023,0.000976
159,159,1.000000,0.999023,0.000976
160,151,1.000000,0.999023,0.000976
161,402,1.000000,0.999023,0.000976
162,175,1.000000,0.999023,0.000976
163,177,1.000000,0.999023,0.000976
164,174,1.000000,0.999023,0.000976
165,165,1.000000,0.999023,0.000976
166,163,1.000000,0.999023,0.000976
167,171,1.000000,0.999023,0.000976
168,161,1.000000,0.999023,0.000976
169,160,1.000000,0.999023,0.000976
170,185,1.000000,0.999023,0.000976
171,193,1.000000,0.999023,0.000976
172,195,1.000000,0.999023,0.000976
173,196,1.000000,0.999023,0.000976
174,197,1.000000,0.999023,0.000976
175,184,1.000000,0.999023,0.000976
176,181,1.000000,0.999023,0.000976
177,5,1.000000,0.999023,0.000976
178,4,1.000000,0.999023,0.000976
179,1339,1.000000,0.999023,0.000976
180,1338,1.000000,0.999023,0.000976
181,1327,1.000000,0.999023,0.000976
182,32,1.000000,0.999023,0.000976
183,1319,1.000000,0.999023,0.000976
184,217,1.000000,0.999023,0.000976
185,127,1.000000,0.999023,0.000976
186,137,1.000000,0.999023,0.000976
187,176,1.000000,0.999023,0.000976
188,70,1.000000,0.999023,0.000976
189,96,1.000000,0.999023,0.000976
190,92,1.000000,0.999023,0.000976
191,150,1.000000,0.999023,0.000976
192,98,1.000000,0.999023,0.000976
193,107,1.000000,0.999023,0.000976
194,114,1.000000,0.999023,0.000976
195,90,1.000000,0.999023,0.000976
196,82,1.000000,0.999023,0.000976
197,77,1.000000,0.999023,0.000976
198,97,1.000000,0.999023,0.000976
199,166,1.000000,0.999023,0.000976
200,162,1.000000,0.999023,0.000976
201,187,1.000000,0.999023,0.000976
202,188,1.000000,0.999023,0.000976
203,182,1.000000,0.999023,0.000976
204,54,1.000000,0.999023,0.000976
205,192,1.000000,0.999023,0.000976
206,191,1.000000,0.999023,0.000976
207,63,1.000000,0.999023,0.000976
208,64,1.000000,0.999023,0.000976
209,58,1.000000,0.999023,0.000976
210,170,1.000000,0.999023,0.000976
211,179,1.000000,0.999023,0.000976
212,35,1.000000,0.999023,0.000976
213,40,1.000000,0.999023,0.000976
214,55,1.000000,0.999023,0.000976
215,190,1.000000,0.999023,0.000976
216,186,1.000000,0.999023,0.000976
217,1340,1.000000,0.999023,0.000976
218,34,1.000000,0.999023,0.000976
219,7,1.000000,0.999023,0.000976
220,1,1.000000,0.999023,0.000976
221,59,1.000000,0.999023,0.000976
222,189,1.000000,0.999023,0.000976
223,41,1.000000,0.999023,0.000976
224,0,1.000000,0.999023,0.000976
225,69,1.000000,0.999023,0.000976
226,46,1.000000,0.999023,0.000976
227,116,1.000000,0.999023,0.000976
228,76,1.000000,0.999023,0.000976
229,75,1.000000,0.999023,0.000976
230,129,1.000000,0.999023,0.000976
231,3,1.000000,0.999023,0.000976
232,68,1.000000,0.999023,0.000976
233,108,1.000000,0.999023,0.000976
234,110,1.000000,0.999023,0.000976
235,143,1.000000,0.999023,0.000976
236,289,1.000000,0.999023,0.000976
237,167,1.000000,0.999023,0.000976
238,335,1.000000,0.999023,0.000976
239,503,1.000000,0.999023,0.000976
240,88,1.000000,0.999023,0.000976
241,164,1.000000,0.999023,0.000976
242,79,1.000000,0.999023,0.000976
243,6,1.000000,0.999023,0.000976
244,66,1.000000,0.999023,0.000976
245,13,1.000000,0.999023,0.000976
246,1211,1.000000,0.999023,0.000976
247,106,1.000000,0.999023,0.000976
248,135,1.000000,0.999023,0.000976
249,841,1.000000,0.999023,0.000976
250,134,1.000000,0.999023,0.000976
251,61,1.000000,0.999023,0.000976
252,180,1.000000,0.999023,0.000976
253,12,1.000000,0.999023,0.000976
254,194,1.000000,0.999023,0.000976
255,38,1.000000,0.999023,0.000976
256,9,1.000000,0.999023,0.000976
257,80,0.999999,0.999023,0.000976
258,152,0.999999,0.999023,0.000976
259,1296,0.999999,0.999023,0.000976
260,1326,0.999999,0.999023,0.000976
261,91,0.999999,0.999023,0.000976
262,307,0.999999,0.999023,0.000976
263,138,0.999999,0.999023,0.000976
264,1266,0.999999,0.999023,0.000976
265,130,0.999999,0.999023,0.000976
266,16,0.999999,0.999023,0.000976
267,1325,0.999999,0.999023,0.000976
268,1334,0.999999,0.999023,0.000976
269,1324,0.999999,0.999023,0.000976
270,18,0.999999,0.999023,0.000976
271,8,0.999999,0.999023,0.000976
272,820,0.999999,0.999023,0.000976
273,2,0.999999,0.999023,0.000976
274,183,0.999999,0.999023,0.000976
275,874,0.999999,0.999023,0.000976
276,427,0.999999,0.999023,0.000976
277,48,0.999999,0.999023,0.000976
278,142,0.999999,0.999023,0.000976
279,836,0.999999,0.999023,0.000976
280,125,0.999999,0.999023,0.000975
281,1300,0.999999,0.999023,0.000975
282,592,0.999999,0.999023,0.000975
283,105,0.999999,0.999023,0.000975
284,532,0.999999,0.999023,0.000975
285,158,0.999999,0.999023,0.000975
286,99,0.999999,0.999023,0.000975
287,17,0.999999,0.999023,0.000975
288,423,0.999999,0.999023,0.000975
289,67,0.999999,0.999023,0.000975
290,71,0.999999,0.999023,0.000975
291,775,0.999999,0.999023,0.000975
292,231,0.999999,0.999023,0.000975
293,301,0.999998,0.999023,0.000975
294,626,0.999998,0.999023,0.000975
295,124,0.999998,0.999023,0.000975
296,50,0.999998,0.999023,0.000975
297,238,0.999998,0.999023,0.000975
298,317,0.999998,0.999023,0.000975
299,1230,0.999998,0.999023,0.000975
300,319,0.999998,0.999023,0.000975
301,795,0.999998,0.999023,0.000975
302,1330,0.999998,0.999023,0.000975
303,1256,0.999998,0.999023,0.000975
304,81,0.999998,0.999023,0.000975
305,10,0.999998,0.999023,0.000975
306,1234,0.999998,0.999023,0.000974
307,910,0.999998,0.999023,0.000974
308,628,0.999998,0.999023,0.000974
309,1196,0.999998,0.999023,0.000974
310,660,0.999998,0.999023,0.000974
311,321,0.999998,0.999023,0.000974
312,767,0.999998,0.999023,0.000974
313,620,0.999997,0.999023,0.000974
314,132,0.999997,0.999023,0.000974
315,864,0.999997,0.999023,0.000974
316,909,0.999997,0.999023,0.000974
317,133,0.999997,0.999023,0.000974
318,37,0.999997,0.999023,0.000974
319,178,0.999997,0.999023,0.000974
320,264,0.999997,0.999023,0.000974
321,1278,0.999997,0.999023,0.000973
322,905,0.999997,0.999023,0.000973
323,748,0.999997,0.999023,0.000973
324,515,0.999997,0.999023,0.000973
325,1268,0.999997,0.999023,0.000973
326,891,0.999997,0.999023,0.000973
327,297,0.999997,0.999023,0.000973
328,912,0.999997,0.999023,0.000973
329,57,0.999996,0.999023,0.000973
330,1232,0.999996,0.999023,0.000973
331,252,0.999996,0.999023,0.000973
332,1156,0.946293,0.947266,0.000973
333,461,0.999996,0.999023,0.000973
334,1219,0.999996,0.999023,0.000973
335,327,0.999996,0.999023,0.000972
336,465,0.999996,0.999023,0.000972
337,499,0.999996,0.999023,0.000972
338,509,0.999996,0.999023,0.000972
339,237,0.999996,0.999023,0.000972
340,825,0.999996,0.999023,0.000972
341,154,0.999996,0.999023,0.000972
342,553,0.999996,0.999023,0.000972
343,270,0.999995,0.999023,0.000972
344,1303,0.999995,0.999023,0.000972
345,597,0.999995,0.999023,0.000972
346,887,0.999995,0.999023,0.000972
347,1308,0.999995,0.999023,0.000972
348,830,0.999995,0.999023,0.000972
349,508,0.999995,0.999023,0.000971
350,112,0.999995,0.999023,0.000971
351,735,0.999995,0.999023,0.000971
352,604,0.999995,0.999023,0.000971
353,331,0.999995,0.999023,0.000971
354,102,0.999995,0.999023,0.000971
355,1305,0.999995,0.999023,0.000971
356,400,0.999995,0.999023,0.000971
357,219,0.999994,0.999023,0.000971
358,605,0.999994,0.999023,0.000971
359,644,0.999994,0.999023,0.000971
360,1197,0.999994,0.999023,0.000970
361,345,0.999994,0.999023,0.000970
362,888,0.999994,0.999023,0.000970
363,157,0.999994,0.999023,0.000970
364,838,0.999994,0.999023,0.000970
365,1198,0.999993,0.999023,0.000970
366,311,0.999993,0.999023,0.000970
367,486,0.999993,0.999023,0.000970
368,1235,0.999993,0.999023,0.000970
369,1257,0.999993,0.999023,0.000970
370,892,0.999993,0.999023,0.000969
371,347,0.999993,0.999023,0.000969
372,398,0.999993,0.999023,0.000969
373,819,0.999992,0.999023,0.000969
374,615,0.999992,0.999023,0.000969
375,443,0.999992,0.999023,0.000969
376,126,0.999992,0.999023,0.000968
377,1203,0.999992,0.999023,0.000968
378,1210,0.999992,0.999023,0.000968
379,343,0.999992,0.999023,0.000968
380,458,0.999991,0.999023,0.000968
381,776,0.999991,0.999023,0.000968
382,911,0.999991,0.999023,0.000968
383,723,0.999991,0.999023,0.000968
384,688,0.999991,0.999023,0.000968
385,698,0.999991,0.999023,0.000968
386,584,0.999991,0.999023,0.000967
387,840,0.999991,0.999023,0.000967
388,524,0.999991,0.999023,0.000967
389,699,0.999991,0.999023,0.000967
390,101,0.999991,0.999023,0.000967
391,603,0.999991,0.999023,0.000967
392,156,0.999991,0.999023,0.000967
393,784,0.999990,0.999023,0.000967
394,897,0.999990,0.999023,0.000967
395,623,0.999990,0.999023,0.000966
396,757,0.999990,0.999023,0.000966
397,1221,0.999990,0.999023,0.000966
398,349,0.999990,0.999023,0.000966
399,1253,0.999990,0.999023,0.000966
400,719,0.999990,0.999023,0.000966
401,1323,0.999989,0.999023,0.000966
402,216,0.999989,0.999023,0.000966
403,974,0.968761,0.969727,0.000966
404,641,0.999989,0.999023,0.000966
405,292,0.999989,0.999023,0.000965
406,1236,0.999989,0.999023,0.000965
407,267,0.999988,0.999023,0.000965
408,608,0.999988,0.999023,0.000965
409,667,0.999988,0.999023,0.000964
410,729,0.999988,0.999023,0.000964
411,611,0.999988,0.999023,0.000964
412,821,0.999988,0.999023,0.000964
413,544,0.999987,0.999023,0.000964
414,519,0.999987,0.999023,0.000964
415,431,0.999987,0.999023,0.000964
416,1229,0.999987,0.999023,0.000964
417,251,0.999987,0.999023,0.000964
418,636,0.999987,0.999023,0.000964
419,1279,0.999987,0.999023,0.000964
420,796,0.999987,0.999023,0.000964
421,290,0.999987,0.999023,0.000964
422,547,0.999987,0.999023,0.000964
423,1269,0.999987,0.999023,0.000963
424,463,0.999987,0.999023,0.000963
425,788,0.999987,0.999023,0.000963
426,425,0.999987,0.999023,0.000963
427,206,0.999986,0.999023,0.000962
428,1314,0.999986,0.999023,0.000962
429,145,0.999986,0.999023,0.000962
430,333,0.999986,0.999023,0.000962
431,865,0.999986,0.999023,0.000962
432,100,0.999985,0.999023,0.000962
433,662,0.999985,0.999023,0.000962
434,746,0.999985,0.999023,0.000962
435,782,0.999985,0.999023,0.000962
436,26,0.999985,0.999023,0.000962
437,459,0.999985,0.999023,0.000962
438,432,0.999985,0.999023,0.000961
439,483,0.999985,0.999023,0.000961
440,268,0.999985,0.999023,0.000961
441,87,0.999985,0.999023,0.000961
442,885,0.999985,0.999023,0.000961
443,536,0.999984,0.999023,0.000961
444,288,0.999984,0.999023,0.000961
445,337,0.999984,0.999023,0.000961
446,266,0.999984,0.999023,0.000961
447,810,0.999984,0.999023,0.000961
448,742,0.999984,0.999023,0.000961
449,410,0.999984,0.999023,0.000961
450,122,0.999984,0.999023,0.000960
451,263,0.999984,0.999023,0.000960
452,824,0.999984,0.999023,0.000960
453,901,0.999984,0.999023,0.000960
454,935,0.999984,0.999023,0.000960
455,1281,0.999983,0.999023,0.000960
456,1254,0.999983,0.999023,0.000960
457,279,0.999983,0.999023,0.000960
458,226,0.999983,0.999023,0.000960
459,1277,0.999983,0.999023,0.000960
460,490,0.999983,0.999023,0.000960
461,863,0.999983,0.999023,0.000960
462,341,0.999983,0.999023,0.000960
463,462,0.999983,0.999023,0.000960
464,287,0.999983,0.999023,0.000960
465,123,0.999983,0.999023,0.000960
466,653,0.999983,0.999023,0.000959
467,437,0.999983,0.999023,0.000959
468,325,0.999982,0.999023,0.000959
469,749,0.999982,0.999023,0.000959
470,1231,0.999982,0.999023,0.000959
471,625,0.999982,0.999023,0.000959
472,839,0.999982,0.999023,0.000958
473,904,0.999982,0.999023,0.000958
474,689,0.999981,0.999023,0.000958
475,351,0.999981,0.999023,0.000957
476,815,0.999981,0.999023,0.000957
477,750,0.999981,0.999023,0.000957
478,1191,0.999981,0.999023,0.000957
479,551,0.999980,0.999023,0.000957
480,1244,0.999980,0.999023,0.000957
481,277,0.999980,0.999023,0.000956
482,702,0.999979,0.999023,0.000956
483,1204,0.999979,0.999023,0.000956
484,794,0.999979,0.999023,0.000956
485,817,0.999979,0.999023,0.000956
486,471,0.999979,0.999023,0.000955
487,740,0.999979,0.999023,0.000955
488,244,0.999979,0.999023,0.000955
489,816,0.999979,0.999023,0.000955
490,1329,0.999979,0.999023,0.000955
491,234,0.999978,0.999023,0.000955
492,442,0.999978,0.999023,0.000954
493,426,0.999977,0.999023,0.000954
494,56,0.999977,0.999023,0.000954
495,103,0.999977,0.999023,0.000954
496,377,0.999977,0.999023,0.000954
497,413,0.999977,0.999023,0.000954
498,851,0.999977,0.999023,0.000953
499,700,0.999976,0.999023,0.000953
500,672,0.999976,0.999023,0.000953
501,221,0.999976,0.999023,0.000953
502,889,0.999976,0.999023,0.000953
503,609,0.999976,0.999023,0.000952
504,271,0.999976,0.999023,0.000952
505,1207,0.999975,0.999023,0.000952
506,655,0.999975,0.999023,0.000952
507,273,0.999975,0.999023,0.000952
508,837,0.999975,0.999023,0.000952
509,120,0.999975,0.999023,0.000952
510,299,0.999975,0.999023,0.000951
511,806,0.999974,0.999023,0.000951
512,753,0.999974,0.999023,0.000950
513,683,0.999973,0.999023,0.000950
514,323,0.999973,0.999023,0.000950
515,867,0.999973,0.999023,0.000950
516,389,0.999973,0.999023,0.000950
517,643,0.999973,0.999023,0.000949
518,436,0.999972,0.999023,0.000949
519,712,0.999972,0.999023,0.000949
520,20,0.999972,0.999023,0.000948
521,622,0.999972,0.999023,0.000948
522,417,0.999972,0.999023,0.000948
523,739,0.999972,0.999023,0.000948
524,866,0.999971,0.999023,0.000948
525,246,0.999971,0.999023,0.000948
526,627,0.999971,0.999023,0.000948
527,632,0.999971,0.999023,0.000948
528,614,0.999971,0.999023,0.000948
529,381,0.999971,0.999023,0.000947
530,1238,0.999971,0.999023,0.000947
531,365,0.999971,0.999023,0.000947
532,826,0.999970,0.999023,0.000947
533,708,0.999970,0.999023,0.000947
534,445,0.999970,0.999023,0.000947
535,743,0.999970,0.999023,0.000946
536,732,0.999970,0.999023,0.000946
537,250,0.999969,0.999023,0.000946
538,722,0.999969,0.999023,0.000945
539,274,0.999969,0.999023,0.000945
540,1216,0.999969,0.999023,0.000945
541,908,0.999969,0.999023,0.000945
542,789,0.999969,0.999023,0.000945
543,1328,0.999968,0.999023,0.000945
544,862,0.999967,0.999023,0.000944
545,469,0.999967,0.999023,0.000944
546,272,0.999967,0.999023,0.000944
547,240,0.999967,0.999023,0.000944
548,1081,0.998990,0.998047,0.000944
549,823,0.999967,0.999023,0.000943
550,372,0.999967,0.999023,0.000943
551,610,0.999966,0.999023,0.000943
552,203,0.999966,0.999023,0.000943
553,663,0.999966,0.999023,0.000942
554,222,0.999966,0.999023,0.000942
555,51,0.999965,0.999023,0.000942
556,49,0.999965,0.999023,0.000941
557,1200,0.999964,0.999023,0.000941
558,577,0.999964,0.999023,0.000940
559,1294,0.999964,0.999023,0.000940
560,680,0.999964,0.999023,0.000940
561,359,0.999964,0.999023,0.000940
562,269,0.999963,0.999023,0.000940
563,1270,0.999963,0.999023,0.000940
564,1241,0.999963,0.999023,0.000939
565,512,0.999962,0.999023,0.000939
566,411,0.999962,0.999023,0.000939
567,899,0.999962,0.999023,0.000939
568,843,0.999962,0.999023,0.000938
569,223,0.999961,0.999023,0.000938
570,832,0.999961,0.999023,0.000938
571,1000,0.979531,0.980469,0.000937
572,440,0.999961,0.999023,0.000937
573,818,0.999961,0.999023,0.000937
574,772,0.999961,0.999023,0.000937
575,356,0.999961,0.999023,0.000937
576,1312,0.999961,0.999023,0.000937
577,669,0.999959,0.999023,0.000935
578,805,0.999958,0.999023,0.000935
579,571,0.999958,0.999023,0.000935
580,315,0.999958,0.999023,0.000935
581,395,0.999958,0.999023,0.000934
582,701,0.999958,0.999023,0.000934
583,451,0.999957,0.999023,0.000934
584,602,0.999957,0.999023,0.000933
585,393,0.999957,0.999023,0.000933
586,480,0.999956,0.999023,0.000933
587,755,0.999956,0.999023,0.000933
588,409,0.999956,0.999023,0.000933
589,214,0.999955,0.999023,0.000932
590,235,0.999954,0.999023,0.000931
591,725,0.999954,0.999023,0.000931
592,429,0.999954,0.999023,0.000930
593,831,0.999954,0.999023,0.000930
594,803,0.999952,0.999023,0.000929
595,285,0.999952,0.999023,0.000929
596,720,0.999952,0.999023,0.000928
597,1292,0.999952,0.999023,0.000928
598,1199,0.999952,0.999023,0.000928
599,884,0.999951,0.999023,0.000928
600,738,0.999951,0.999023,0.000928
601,575,0.999951,0.999023,0.000927
602,1239,0.999951,0.999023,0.000927
603,787,0.999951,0.999023,0.000927
604,758,0.999950,0.999023,0.000927
605,721,0.999950,0.999023,0.000927
606,387,0.999950,0.999023,0.000927
607,1313,0.999950,0.999023,0.000926
608,489,0.999949,0.999023,0.000926
609,924,0.999949,0.999023,0.000925
610,679,0.999949,0.999023,0.000925
611,447,0.999949,0.999023,0.000925
612,791,0.999948,0.999023,0.000925
613,713,0.999948,0.999023,0.000925
614,890,0.999948,0.999023,0.000924
615,539,0.999947,0.999023,0.000924
616,684,0.999947,0.999023,0.000924
617,414,0.999947,0.999023,0.000924
618,355,0.999947,0.999023,0.000923
619,668,0.999947,0.999023,0.000923
620,329,0.999947,0.999023,0.000923
621,946,0.999947,0.999023,0.000923
622,833,0.999947,0.999023,0.000923
623,406,0.998970,0.998047,0.000923
624,230,0.999946,0.999023,0.000922
625,475,0.999944,0.999023,0.000921
626,800,0.999944,0.999023,0.000921
627,1130,0.982478,0.983398,0.000921
628,404,0.999944,0.999023,0.000920
629,852,0.999944,0.999023,0.000920
630,313,0.999943,0.999023,0.000920
631,765,0.999943,0.999023,0.000920
632,682,0.999943,0.999023,0.000920
633,822,0.999943,0.999023,0.000919
634,616,0.999943,0.999023,0.000919
635,1044,0.999942,0.999023,0.000919
636,1252,0.999942,0.999023,0.000919
637,829,0.999942,0.999023,0.000919
638,848,0.999942,0.999023,0.000918
639,119,0.999942,0.999023,0.000918
640,208,0.999942,0.999023,0.000918
641,540,0.999941,0.999023,0.000918
642,215,0.999941,0.999023,0.000918
643,265,0.999941,0.999023,0.000918
644,731,0.999941,0.999023,0.000917
645,450,0.999940,0.999023,0.000917
646,1193,0.999940,0.999023,0.000916
647,303,0.999940,0.999023,0.000916
648,314,0.998962,0.998047,0.000915
649,802,0.999938,0.999023,0.000915
650,397,0.999938,0.999023,0.000914
651,868,0.999937,0.999023,0.000914
652,1260,0.999937,0.999023,0.000914
653,247,0.999937,0.999023,0.000914
654,893,0.999937,0.999023,0.000914
655,844,0.999937,0.999023,0.000914
656,1134,0.999936,0.999023,0.000913
657,95,0.998959,0.998047,0.000912
658,1138,0.999935,0.999023,0.000912
659,1225,0.999935,0.999023,0.000912
660,1250,0.999935,0.999023,0.000912
661,944,0.999935,0.999023,0.000912
662,1251,0.999935,0.999023,0.000911
663,993,0.999935,0.999023,0.000911
664,1091,0.999934,0.999023,0.000911
665,433,0.999932,0.999023,0.000909
666,1264,0.999932,0.999023,0.000908
667,842,0.999932,0.999023,0.000908
668,369,0.999931,0.999023,0.000907
669,104,0.999930,0.999023,0.000907
670,715,0.999930,0.999023,0.000906
671,639,0.998952,0.998047,0.000906
672,1108,0.999929,0.999023,0.000905
673,453,0.999928,0.999023,0.000905
674,424,0.999927,0.999023,0.000904
675,376,0.999927,0.999023,0.000903
676,1255,0.999926,0.999023,0.000903
677,1223,0.999926,0.999023,0.000903
678,207,0.999925,0.999023,0.000902
679,799,0.999925,0.999023,0.000901
680,439,0.999925,0.999023,0.000901
681,245,0.999924,0.999023,0.000901
682,902,0.999924,0.999023,0.000901
683,764,0.999924,0.999023,0.000901
684,903,0.999923,0.999023,0.000900
685,493,0.998947,0.998047,0.000900
686,1276,0.999922,0.999023,0.000898
687,1046,0.999921,0.999023,0.000898
688,248,0.999921,0.999023,0.000898
689,737,0.999920,0.999023,0.000897
690,1240,0.999919,0.999023,0.000896
691,744,0.999919,0.999023,0.000896
692,770,0.999919,0.999023,0.000895
693,420,0.999918,0.999023,0.000895
694,504,0.998939,0.998047,0.000892
695,649,0.999915,0.999023,0.000892
696,241,0.999914,0.999023,0.000891
697,694,0.999914,0.999023,0.000890
698,546,0.999913,0.999023,0.000890
699,1020,0.969813,0.970703,0.000890
700,1003,0.973720,0.974609,0.000890
701,1161,0.999913,0.999023,0.000889
702,438,0.999912,0.999023,0.000889
703,886,0.999912,0.999023,0.000889
704,416,0.999912,0.999023,0.000889
705,707,0.999912,0.999023,0.000888
706,407,0.999911,0.999023,0.000887
707,638,0.999910,0.999023,0.000887
708,828,0.999910,0.999023,0.000887
709,295,0.998933,0.998047,0.000886
710,934,0.999909,0.999023,0.000885
711,790,0.999907,0.999023,0.000883
712,457,0.999906,0.999023,0.000883
713,1064,0.976657,0.977539,0.000882
714,591,0.998929,0.998047,0.000882
715,1190,0.999905,0.999023,0.000882
716,599,0.999905,0.999023,0.000881
717,281,0.998928,0.998047,0.000881
718,607,0.999904,0.999023,0.000881
719,827,0.999904,0.999023,0.000880
720,388,0.997950,0.997070,0.000880
721,479,0.999903,0.999023,0.000880
722,291,0.999903,0.999023,0.000880
723,594,0.999903,0.999023,0.000879
724,703,0.999902,0.999023,0.000879
725,293,0.999902,0.999023,0.000878
