Rank,Sample_Index,y_keras,y_hls,abs_delta
80,65,0.050883,0.076172,0.025289
81,582,0.941516,0.965820,0.024305
82,1086,0.915650,0.939453,0.023804
83,94,0.938291,0.961914,0.023624
84,1167,0.937428,0.960938,0.023510
85,15,0.051112,0.074219,0.023107
86,496,0.043331,0.066406,0.023075
87,1337,0.040949,0.063477,0.022528
88,1009,0.940566,0.962891,0.022324
89,1160,0.935050,0.957031,0.021982
90,149,0.936338,0.958008,0.021670
91,1132,0.944258,0.965820,0.021563
92,146,0.911595,0.932617,0.021022
93,949,0.943012,0.963867,0.020855
94,1005,0.948342,0.968750,0.020408
95,1335,0.035599,0.055664,0.020065
96,201,0.938181,0.958008,0.019827
97,1104,0.945088,0.964844,0.019756
98,375,0.951116,0.970703,0.019587
99,942,0.939499,0.958984,0.019485
100,1105,0.953174,0.972656,0.019482
101,1078,0.934622,0.954102,0.019479
102,716,0.928224,0.947266,0.019041
103,558,0.949723,0.968750,0.019027
104,1156,0.946293,0.964844,0.018551
105,1103,0.939780,0.958008,0.018228
106,1063,0.949599,0.967773,0.018174
107,1309,0.046358,0.064453,0.018095
108,368,0.038814,0.056641,0.017826
109,1259,0.953944,0.971680,0.017736
110,1143,0.951392,0.968750,0.017358
111,1113,0.951473,0.968750,0.017277
112,807,0.963331,0.980469,0.017137
113,1099,0.957714,0.974609,0.016895
114,811,0.958831,0.974609,0.015778
115,648,0.961795,0.977539,0.015744
116,1061,0.946196,0.961914,0.015718
117,491,0.959892,0.975586,0.015694
118,972,0.955323,0.970703,0.015380
119,629,0.961242,0.976562,0.015320
120,1116,0.947735,0.962891,0.015156
121,981,0.964604,0.979492,0.014889
122,1157,0.965147,0.979492,0.014345
123,881,0.965195,0.979492,0.014297
124,1073,0.958000,0.971680,0.013680
125,1297,0.000036,0.013672,0.013636
126,1075,0.964067,0.977539,0.013472
127,198,0.954346,0.967773,0.013428
128,326,0.968102,0.981445,0.013343
129,353,0.964265,0.977539,0.013274
130,1088,0.968710,0.981445,0.012735
131,974,0.968761,0.981445,0.012685
132,961,0.971851,0.984375,0.012524
133,529,0.965029,0.977539,0.012510
134,1170,0.963383,0.975586,0.012203
135,1039,0.970276,0.982422,0.012146
136,86,0.958987,0.970703,0.011716
137,1020,0.969813,0.981445,0.011632
138,1041,0.972098,0.983398,0.011300
139,670,0.969305,0.980469,0.011164
140,24,0.013346,0.024414,0.011069
141,1071,0.968595,0.979492,0.010897
142,654,0.975501,0.986328,0.010827
143,1074,0.967083,0.977539,0.010457
144,1128,0.973129,0.983398,0.010270
145,1022,0.967374,0.977539,0.010165
146,29,0.019171,0.029297,0.010126
147,1184,0.976251,0.986328,0.010077
148,997,0.966526,0.976562,0.010037
149,1003,0.973720,0.983398,0.009679
150,642,0.971919,0.981445,0.009526
151,516,0.969105,0.978516,0.009411
152,373,0.979083,0.988281,0.009198
153,1153,0.976548,0.985352,0.008804
154,1064,0.976657,0.985352,0.008695
155,1125,0.979634,0.988281,0.008647
156,1095,0.978691,0.987305,0.008614
157,1333,0.977795,0.986328,0.008533
158,1097,0.974981,0.983398,0.008417
159,525,0.979881,0.988281,0.008401
160,405,0.979056,0.987305,0.008249
161,1000,0.979531,0.987305,0.007773
162,1187,0.982585,0.990234,0.007649
163,282,0.977892,0.985352,0.007460
164,1051,0.982047,0.989258,0.007211
165,572,0.981099,0.988281,0.007182
166,1307,0.015335,0.022461,0.007126
167,659,0.979350,0.986328,0.006978
168,671,0.982416,0.989258,0.006842
169,1130,0.982478,0.989258,0.006780
170,921,0.982625,0.989258,0.006633
171,1261,0.977924,0.984375,0.006451
172,537,0.984945,0.991211,0.006266
173,1172,0.980088,0.986328,0.006240
174,574,0.983145,0.989258,0.006113
175,316,0.984212,0.990234,0.006022
176,511,0.985215,0.991211,0.005996
177,661,0.983610,0.989258,0.005648
178,717,0.985565,0.991211,0.005646
179,340,0.985743,0.991211,0.005468
180,148,0.974076,0.979492,0.005416
181,510,0.986778,0.992188,0.005409
182,978,0.987889,0.993164,0.005275
183,568,0.985961,0.991211,0.005250
184,762,0.988056,0.993164,0.005109
185,232,0.988407,0.993164,0.004757
186,561,0.986521,0.991211,0.004690
187,538,0.989459,0.994141,0.004682
188,954,0.987542,0.992188,0.004646
189,118,0.984635,0.989258,0.004623
190,1226,0.982853,0.987305,0.004452
191,390,0.990676,0.995117,0.004441
192,986,0.986788,0.991211,0.004423
193,1050,0.984902,0.989258,0.004356
194,970,0.986877,0.991211,0.004334
195,570,0.986899,0.991211,0.004312
196,1059,0.985114,0.989258,0.004144
197,1057,0.985248,0.989258,0.004010
198,590,0.989186,0.993164,0.003978
199,541,0.990170,0.994141,0.003970
200,1166,0.988267,0.992188,0.003920
201,939,0.989251,0.993164,0.003913
202,1083,0.987358,0.991211,0.003853
203,595,0.989452,0.993164,0.003712
204,1109,0.991466,0.995117,0.003651
205,394,0.990496,0.994141,0.003645
206,1018,0.989685,0.993164,0.003479
207,1145,0.990663,0.994141,0.003478
208,1047,0.989714,0.993164,0.003450
209,1126,0.989715,0.993164,0.003449
210,1014,0.991855,0.995117,0.003263
211,656,0.988959,0.992188,0.003228
212,1148,0.989992,0.993164,0.003173
213,925,0.990986,0.994141,0.003155
214,1092,0.989045,0.992188,0.003143
215,513,0.991013,0.994141,0.003128
216,284,0.990061,0.993164,0.003103
217,1247,0.990064,0.993164,0.003100
218,1107,0.990155,0.993164,0.003009
219,565,0.991190,0.994141,0.002951
220,320,0.992213,0.995117,0.002904
221,1013,0.990297,0.993164,0.002867
222,199,0.991274,0.994141,0.002866
223,1043,0.992339,0.995117,0.002778
224,1120,0.992342,0.995117,0.002775
225,370,0.991394,0.994141,0.002747
226,965,0.990464,0.993164,0.002700
227,956,0.992423,0.995117,0.002695
228,1053,0.992519,0.995117,0.002598
229,228,0.992535,0.995117,0.002582
230,304,0.993531,0.996094,0.002563
231,1002,0.991586,0.994141,0.002554
232,1085,0.992622,0.995117,0.002496
233,1286,0.992643,0.995117,0.002474
234,1164,0.992654,0.995117,0.002463
235,487,0.994643,0.997070,0.002427
236,579,0.990751,0.993164,0.002413
237,348,0.993681,0.996094,0.002413
238,953,0.992714,0.995117,0.002403
239,302,0.992715,0.995117,0.002402
240,633,0.991771,0.994141,0.002370
241,1290,0.993777,0.996094,0.002317
242,871,0.993791,0.996094,0.002303
243,751,0.993870,0.996094,0.002224
244,352,0.992939,0.995117,0.002178
245,1205,0.991972,0.994141,0.002168
246,1168,0.993930,0.996094,0.002163
247,995,0.992968,0.995117,0.002149
248,1178,0.994958,0.997070,0.002112
249,296,0.993991,0.996094,0.002103
250,951,0.992060,0.994141,0.002080
251,621,0.994995,0.997070,0.002076
252,850,0.993096,0.995117,0.002021
253,1062,0.994123,0.996094,0.001971
254,1217,0.995199,0.997070,0.001872
255,1320,0.003022,0.004883,0.001861
256,549,0.994244,0.996094,0.001849
257,1098,0.993313,0.995117,0.001804
258,527,0.995270,0.997070,0.001801
259,1159,0.994300,0.996094,0.001794
260,631,0.995278,0.997070,0.001793
261,960,0.993345,0.995117,0.001772
262,950,0.995324,0.997070,0.001747
263,328,0.995345,0.997070,0.001726
264,696,0.994373,0.996094,0.001721
265,1026,0.993403,0.995117,0.001714
266,1150,0.995362,0.997070,0.001708
267,1154,0.994453,0.996094,0.001641
268,1183,0.994468,0.996094,0.001626
269,542,0.995450,0.997070,0.001620
270,294,0.995463,0.997070,0.001607
271,585,0.995508,0.997070,0.001562
272,1111,0.995574,0.997070,0.001496
273,1179,0.994618,0.996094,0.001476
274,1209,0.994618,0.996094,0.001475
275,1027,0.995672,0.997070,0.001398
276,646,0.996673,0.998047,0.001374
277,298,0.995712,0.997070,0.001358
278,360,0.995713,0.997070,0.001358
279,569,0.995717,0.997070,0.001353
280,482,0.995737,0.997070,0.001333
281,308,0.996742,0.998047,0.001305
282,992,0.996791,0.998047,0.001255
283,364,0.996799,0.998047,0.001248
284,1077,0.993881,0.995117,0.001236
285,384,0.996813,0.998047,0.001233
286,386,0.995838,0.997070,0.001233
287,872,0.994896,0.996094,0.001198
288,990,0.996855,0.998047,0.001192
289,1028,0.995888,0.997070,0.001183
290,1052,0.995919,0.997070,0.001151
291,860,0.995919,0.997070,0.001151
292,357,0.995961,0.997070,0.001110
293,262,0.996944,0.998047,0.001102
294,332,0.996954,0.998047,0.001093
295,1175,0.997000,0.998047,0.001046
296,658,0.995053,0.996094,0.001041
297,1171,0.996034,0.997070,0.001037
298,312,0.997012,0.998047,0.001035
299,1158,0.997014,0.998047,0.001033
300,998,0.997020,0.998047,0.001027
301,1298,0.995159,0.994141,0.001018
302,330,0.995080,0.996094,0.001013
303,136,1.000000,0.999023,0.000977
304,1295,1.000000,0.999023,0.000977
305,1274,1.000000,0.999023,0.000977
306,111,1.000000,0.999023,0.000977
307,4,1.000000,0.999023,0.000976
308,193,1.000000,0.999023,0.000976
309,196,1.000000,0.999023,0.000976
310,195,1.000000,0.999023,0.000976
311,402,1.000000,0.999023,0.000976
312,5,1.000000,0.999023,0.000976
313,1306,1.000000,0.999023,0.000976
314,197,1.000000,0.999023,0.000976
315,171,1.000000,0.999023,0.000976
316,22,1.000000,0.999023,0.000976
317,33,1.000000,0.999023,0.000976
318,1336,1.000000,0.999023,0.000976
319,115,1.000000,0.999023,0.000976
320,113,1.000000,0.999023,0.000976
321,128,1.000000,0.999023,0.000976
322,117,1.000000,0.999023,0.000976
323,131,1.000000,0.999023,0.000976
324,159,1.000000,0.999023,0.000976
325,139,1.000000,0.999023,0.000976
326,144,1.000000,0.999023,0.000976
327,160,1.000000,0.999023,0.000976
328,151,1.000000,0.999023,0.000976
329,175,1.000000,0.999023,0.000976
330,177,1.000000,0.999023,0.000976
331,181,1.000000,0.999023,0.000976
332,165,1.000000,0.999023,0.000976
333,163,1.000000,0.999023,0.000976
334,161,1.000000,0.999023,0.000976
335,185,1.000000,0.999023,0.000976
336,184,1.000000,0.999023,0.000976
337,174,1.000000,0.999023,0.000976
338,73,1.000000,0.999023,0.000976
339,89,1.000000,0.999023,0.000976
340,93,1.000000,0.999023,0.000976
341,78,1.000000,0.999023,0.000976
342,83,1.000000,0.999023,0.000976
343,72,1.000000,0.999023,0.000976
344,62,1.000000,0.999023,0.000976
345,60,1.000000,0.999023,0.000976
346,53,1.000000,0.999023,0.000976
347,52,1.000000,0.999023,0.000976
348,47,1.000000,0.999023,0.000976
349,85,1.000000,0.999023,0.000976
350,84,1.000000,0.999023,0.000976
351,39,1.000000,0.999023,0.000976
352,43,1.000000,0.999023,0.000976
353,1299,1.000000,0.999023,0.000976
354,1340,1.000000,0.999023,0.000976
355,1339,1.000000,0.999023,0.000976
356,1338,1.000000,0.999023,0.000976
357,1,1.000000,0.999023,0.000976
358,1327,1.000000,0.999023,0.000976
359,190,1.000000,0.999023,0.000976
360,187,1.000000,0.999023,0.000976
361,188,1.000000,0.999023,0.000976
362,182,1.000000,0.999023,0.000976
363,186,1.000000,0.999023,0.000976
364,82,1.000000,0.999023,0.000976
365,40,1.000000,0.999023,0.000976
366,170,1.000000,0.999023,0.000976
367,166,1.000000,0.999023,0.000976
368,179,1.000000,0.999023,0.000976
369,176,1.000000,0.999023,0.000976
370,192,1.000000,0.999023,0.000976
371,77,1.000000,0.999023,0.000976
372,191,1.000000,0.999023,0.000976
373,90,1.000000,0.999023,0.000976
374,97,1.000000,0.999023,0.000976
375,114,1.000000,0.999023,0.000976
376,63,1.000000,0.999023,0.000976
377,64,1.000000,0.999023,0.000976
378,98,1.000000,0.999023,0.000976
379,137,1.000000,0.999023,0.000976
380,162,1.000000,0.999023,0.000976
381,150,1.000000,0.999023,0.000976
382,92,1.000000,0.999023,0.000976
383,96,1.000000,0.999023,0.000976
384,55,1.000000,0.999023,0.000976
385,58,1.000000,0.999023,0.000976
386,107,1.000000,0.999023,0.000976
387,70,1.000000,0.999023,0.000976
388,7,1.000000,0.999023,0.000976
389,1319,1.000000,0.999023,0.000976
390,35,1.000000,0.999023,0.000976
391,34,1.000000,0.999023,0.000976
392,32,1.000000,0.999023,0.000976
393,217,1.000000,0.999023,0.000976
394,127,1.000000,0.999023,0.000976
395,54,1.000000,0.999023,0.000976
396,503,1.000000,0.999023,0.000976
397,116,1.000000,0.999023,0.000976
398,88,1.000000,0.999023,0.000976
399,164,1.000000,0.999023,0.000976
400,129,1.000000,0.999023,0.000976
401,6,1.000000,0.999023,0.000976
402,108,1.000000,0.999023,0.000976
403,110,1.000000,0.999023,0.000976
404,69,1.000000,0.999023,0.000976
405,335,1.000000,0.999023,0.000976
406,143,1.000000,0.999023,0.000976
407,76,1.000000,0.999023,0.000976
408,75,1.000000,0.999023,0.000976
409,79,1.000000,0.999023,0.000976
410,167,1.000000,0.999023,0.000976
411,189,1.000000,0.999023,0.000976
412,0,1.000000,0.999023,0.000976
413,41,1.000000,0.999023,0.000976
414,59,1.000000,0.999023,0.000976
415,68,1.000000,0.999023,0.000976
416,289,1.000000,0.999023,0.000976
417,46,1.000000,0.999023,0.000976
418,3,1.000000,0.999023,0.000976
419,38,1.000000,0.999023,0.000976
420,180,1.000000,0.999023,0.000976
421,61,1.000000,0.999023,0.000976
422,194,1.000000,0.999023,0.000976
423,135,1.000000,0.999023,0.000976
424,12,1.000000,0.999023,0.000976
425,106,1.000000,0.999023,0.000976
426,66,1.000000,0.999023,0.000976
427,9,1.000000,0.999023,0.000976
428,13,1.000000,0.999023,0.000976
429,1211,1.000000,0.999023,0.000976
430,134,1.000000,0.999023,0.000976
431,841,1.000000,0.999023,0.000976
432,130,0.999999,0.999023,0.000976
433,307,0.999999,0.999023,0.000976
434,1266,0.999999,0.999023,0.000976
435,138,0.999999,0.999023,0.000976
436,1326,0.999999,0.999023,0.000976
437,152,0.999999,0.999023,0.000976
438,1296,0.999999,0.999023,0.000976
439,80,0.999999,0.999023,0.000976
440,91,0.999999,0.999023,0.000976
441,18,0.999999,0.999023,0.000976
442,1325,0.999999,0.999023,0.000976
443,1334,0.999999,0.999023,0.000976
444,16,0.999999,0.999023,0.000976
445,1324,0.999999,0.999023,0.000976
446,8,0.999999,0.999023,0.000976
447,2,0.999999,0.999023,0.000976
448,874,0.999999,0.999023,0.000976
449,820,0.999999,0.999023,0.000976
450,183,0.999999,0.999023,0.000976
451,427,0.999999,0.999023,0.000976
452,142,0.999999,0.999023,0.000976
453,48,0.999999,0.999023,0.000976
454,836,0.999999,0.999023,0.000976
455,1300,0.999999,0.999023,0.000975
456,592,0.999999,0.999023,0.000975
457,158,0.999999,0.999023,0.000975
458,532,0.999999,0.999023,0.000975
459,105,0.999999,0.999023,0.000975
460,125,0.999999,0.999023,0.000975
461,67,0.999999,0.999023,0.000975
462,423,0.999999,0.999023,0.000975
463,17,0.999999,0.999023,0.000975
464,99,0.999999,0.999023,0.000975
465,71,0.999999,0.999023,0.000975
466,231,0.999999,0.999023,0.000975
467,775,0.999999,0.999023,0.000975
468,301,0.999998,0.999023,0.000975
469,626,0.999998,0.999023,0.000975
470,124,0.999998,0.999023,0.000975
471,317,0.999998,0.999023,0.000975
472,1230,0.999998,0.999023,0.000975
473,238,0.999998,0.999023,0.000975
474,50,0.999998,0.999023,0.000975
475,319,0.999998,0.999023,0.000975
476,795,0.999998,0.999023,0.000975
477,1330,0.999998,0.999023,0.000975
478,81,0.999998,0.999023,0.000975
479,1256,0.999998,0.999023,0.000975
480,10,0.999998,0.999023,0.000975
481,910,0.999998,0.999023,0.000974
482,1234,0.999998,0.999023,0.000974
483,628,0.999998,0.999023,0.000974
484,1196,0.999998,0.999023,0.000974
485,660,0.999998,0.999023,0.000974
486,321,0.999998,0.999023,0.000974
487,767,0.999998,0.999023,0.000974
488,620,0.999997,0.999023,0.000974
489,132,0.999997,0.999023,0.000974
490,864,0.999997,0.999023,0.000974
491,37,0.999997,0.999023,0.000974
492,133,0.999997,0.999023,0.000974
493,909,0.999997,0.999023,0.000974
494,178,0.999997,0.999023,0.000974
495,264,0.999997,0.999023,0.000974
496,1278,0.999997,0.999023,0.000973
497,515,0.999997,0.999023,0.000973
498,905,0.999997,0.999023,0.000973
499,748,0.999997,0.999023,0.000973
500,891,0.999997,0.999023,0.000973
501,1268,0.999997,0.999023,0.000973
502,297,0.999997,0.999023,0.000973
503,912,0.999997,0.999023,0.000973
504,57,0.999996,0.999023,0.000973
505,1232,0.999996,0.999023,0.000973
506,252,0.999996,0.999023,0.000973
507,461,0.999996,0.999023,0.000973
508,1219,0.999996,0.999023,0.000973
509,300,0.997074,0.998047,0.000972
510,465,0.999996,0.999023,0.000972
511,327,0.999996,0.999023,0.000972
512,509,0.999996,0.999023,0.000972
513,499,0.999996,0.999023,0.000972
514,237,0.999996,0.999023,0.000972
515,825,0.999996,0.999023,0.000972
516,154,0.999996,0.999023,0.000972
517,553,0.999996,0.999023,0.000972
518,270,0.999995,0.999023,0.000972
519,1303,0.999995,0.999023,0.000972
520,597,0.999995,0.999023,0.000972
521,887,0.999995,0.999023,0.000972
522,1308,0.999995,0.999023,0.000972
523,830,0.999995,0.999023,0.000972
524,1015,0.997075,0.998047,0.000972
525,508,0.999995,0.999023,0.000971
526,735,0.999995,0.999023,0.000971
527,112,0.999995,0.999023,0.000971
528,604,0.999995,0.999023,0.000971
529,331,0.999995,0.999023,0.000971
530,102,0.999995,0.999023,0.000971
531,400,0.999995,0.999023,0.000971
532,1305,0.999995,0.999023,0.000971
533,219,0.999994,0.999023,0.000971
534,605,0.999994,0.999023,0.000971
535,644,0.999994,0.999023,0.000971
536,1197,0.999994,0.999023,0.000970
537,345,0.999994,0.999023,0.000970
538,838,0.999994,0.999023,0.000970
539,888,0.999994,0.999023,0.000970
540,157,0.999994,0.999023,0.000970
541,311,0.999993,0.999023,0.000970
542,1198,0.999993,0.999023,0.000970
543,486,0.999993,0.999023,0.000970
544,1257,0.999993,0.999023,0.000970
545,1235,0.999993,0.999023,0.000970
546,892,0.999993,0.999023,0.000969
547,347,0.999993,0.999023,0.000969
548,398,0.999993,0.999023,0.000969
549,819,0.999992,0.999023,0.000969
550,615,0.999992,0.999023,0.000969
551,443,0.999992,0.999023,0.000969
552,126,0.999992,0.999023,0.000968
553,1203,0.999992,0.999023,0.000968
554,343,0.999992,0.999023,0.000968
555,1210,0.999992,0.999023,0.000968
556,458,0.999991,0.999023,0.000968
557,776,0.999991,0.999023,0.000968
558,911,0.999991,0.999023,0.000968
559,723,0.999991,0.999023,0.000968
560,688,0.999991,0.999023,0.000968
561,698,0.999991,0.999023,0.000968
562,840,0.999991,0.999023,0.000967
563,584,0.999991,0.999023,0.000967
564,101,0.999991,0.999023,0.000967
565,603,0.999991,0.999023,0.000967
566,699,0.999991,0.999023,0.000967
567,524,0.999991,0.999023,0.000967
568,156,0.999991,0.999023,0.000967
569,897,0.999990,0.999023,0.000967
570,784,0.999990,0.999023,0.000967
571,623,0.999990,0.999023,0.000966
572,757,0.999990,0.999023,0.000966
573,1221,0.999990,0.999023,0.000966
574,349,0.999990,0.999023,0.000966
575,1253,0.999990,0.999023,0.000966
576,719,0.999990,0.999023,0.000966
577,216,0.999989,0.999023,0.000966
578,1323,0.999989,0.999023,0.000966
579,641,0.999989,0.999023,0.000966
580,292,0.999989,0.999023,0.000965
581,1236,0.999989,0.999023,0.000965
582,267,0.999988,0.999023,0.000965
583,608,0.999988,0.999023,0.000965
584,667,0.999988,0.999023,0.000964
585,729,0.999988,0.999023,0.000964
586,611,0.999988,0.999023,0.000964
587,821,0.999988,0.999023,0.000964
588,519,0.999987,0.999023,0.000964
589,544,0.999987,0.999023,0.000964
590,251,0.999987,0.999023,0.000964
591,431,0.999987,0.999023,0.000964
592,1229,0.999987,0.999023,0.000964
593,636,0.999987,0.999023,0.000964
594,1279,0.999987,0.999023,0.000964
595,547,0.999987,0.999023,0.000964
596,796,0.999987,0.999023,0.000964
597,290,0.999987,0.999023,0.000964
598,463,0.999987,0.999023,0.000963
599,1269,0.999987,0.999023,0.000963
600,425,0.999987,0.999023,0.000963
601,788,0.999987,0.999023,0.000963
602,1173,0.996108,0.997070,0.000963
603,206,0.999986,0.999023,0.000962
604,1314,0.999986,0.999023,0.000962
605,145,0.999986,0.999023,0.000962
606,333,0.999986,0.999023,0.000962
607,865,0.999986,0.999023,0.000962
608,746,0.999985,0.999023,0.000962
609,662,0.999985,0.999023,0.000962
610,100,0.999985,0.999023,0.000962
611,782,0.999985,0.999023,0.000962
612,26,0.999985,0.999023,0.000962
613,459,0.999985,0.999023,0.000962
614,432,0.999985,0.999023,0.000961
615,483,0.999985,0.999023,0.000961
616,268,0.999985,0.999023,0.000961
617,87,0.999985,0.999023,0.000961
618,885,0.999985,0.999023,0.000961
619,288,0.999984,0.999023,0.000961
620,536,0.999984,0.999023,0.000961
621,742,0.999984,0.999023,0.000961
622,266,0.999984,0.999023,0.000961
623,810,0.999984,0.999023,0.000961
624,337,0.999984,0.999023,0.000961
625,410,0.999984,0.999023,0.000961
626,122,0.999984,0.999023,0.000960
627,824,0.999984,0.999023,0.000960
628,901,0.999984,0.999023,0.000960
629,263,0.999984,0.999023,0.000960
630,935,0.999984,0.999023,0.000960
631,1281,0.999983,0.999023,0.000960
632,1277,0.999983,0.999023,0.000960
633,1254,0.999983,0.999023,0.000960
634,490,0.999983,0.999023,0.000960
635,226,0.999983,0.999023,0.000960
636,279,0.999983,0.999023,0.000960
637,863,0.999983,0.999023,0.000960
638,462,0.999983,0.999023,0.000960
639,341,0.999983,0.999023,0.000960
640,123,0.999983,0.999023,0.000960
641,287,0.999983,0.999023,0.000960
642,653,0.999983,0.999023,0.000959
643,437,0.999983,0.999023,0.000959
644,325,0.999982,0.999023,0.000959
645,749,0.999982,0.999023,0.000959
646,1231,0.999982,0.999023,0.000959
647,625,0.999982,0.999023,0.000959
648,839,0.999982,0.999023,0.000958
649,904,0.999982,0.999023,0.000958
650,689,0.999981,0.999023,0.000958
651,351,0.999981,0.999023,0.000957
652,815,0.999981,0.999023,0.000957
653,750,0.999981,0.999023,0.000957
654,1191,0.999981,0.999023,0.000957
655,551,0.999980,0.999023,0.000957
656,1244,0.999980,0.999023,0.000957
657,277,0.999980,0.999023,0.000956
658,1204,0.999979,0.999023,0.000956
659,702,0.999979,0.999023,0.000956
660,794,0.999979,0.999023,0.000956
661,817,0.999979,0.999023,0.000956
662,471,0.999979,0.999023,0.000955
663,740,0.999979,0.999023,0.000955
664,244,0.999979,0.999023,0.000955
665,1329,0.999979,0.999023,0.000955
666,816,0.999979,0.999023,0.000955
667,234,0.999978,0.999023,0.000955
668,442,0.999978,0.999023,0.000954
669,426,0.999977,0.999023,0.000954
670,56,0.999977,0.999023,0.000954
671,103,0.999977,0.999023,0.000954
672,377,0.999977,0.999023,0.000954
673,413,0.999977,0.999023,0.000954
674,851,0.999977,0.999023,0.000953
675,700,0.999976,0.999023,0.000953
676,672,0.999976,0.999023,0.000953
677,221,0.999976,0.999023,0.000953
678,889,0.999976,0.999023,0.000953
679,609,0.999976,0.999023,0.000952
680,271,0.999976,0.999023,0.000952
681,655,0.999975,0.999023,0.000952
682,1207,0.999975,0.999023,0.000952
683,273,0.999975,0.999023,0.000952
684,837,0.999975,0.999023,0.000952
685,120,0.999975,0.999023,0.000952
686,299,0.999975,0.999023,0.000951
687,806,0.999974,0.999023,0.000951
688,753,0.999974,0.999023,0.000950
689,683,0.999973,0.999023,0.000950
690,323,0.999973,0.999023,0.000950
691,867,0.999973,0.999023,0.000950
692,389,0.999973,0.999023,0.000950
693,643,0.999973,0.999023,0.000949
694,436,0.999972,0.999023,0.000949
695,712,0.999972,0.999023,0.000949
696,20,0.999972,0.999023,0.000948
697,417,0.999972,0.999023,0.000948
698,622,0.999972,0.999023,0.000948
699,739,0.999972,0.999023,0.000948
700,866,0.999971,0.999023,0.000948
701,632,0.999971,0.999023,0.000948
702,246,0.999971,0.999023,0.000948
703,627,0.999971,0.999023,0.000948
704,614,0.999971,0.999023,0.000948
705,381,0.999971,0.999023,0.000947
706,1238,0.999971,0.999023,0.000947
707,365,0.999971,0.999023,0.000947
708,708,0.999970,0.999023,0.000947
709,826,0.999970,0.999023,0.000947
710,445,0.999970,0.999023,0.000947
711,743,0.999970,0.999023,0.000946
712,732,0.999970,0.999023,0.000946
713,444,0.997101,0.998047,0.000946
714,250,0.999969,0.999023,0.000946
715,274,0.999969,0.999023,0.000945
716,722,0.999969,0.999023,0.000945
717,1216,0.999969,0.999023,0.000945
718,908,0.999969,0.999023,0.000945
719,789,0.999969,0.999023,0.000945
720,1328,0.999968,0.999023,0.000945
721,469,0.999967,0.999023,0.000944
722,862,0.999967,0.999023,0.000944
723,272,0.999967,0.999023,0.000944
