Rank,Sample_Index,y_keras,y_hls,abs_delta
59,113,1.000000,0.999023,0.000976
60,117,1.000000,0.999023,0.000976
61,115,1.000000,0.999023,0.000976
62,128,1.000000,0.999023,0.000976
63,139,1.000000,0.999023,0.000976
64,1306,1.000000,0.999023,0.000976
65,161,1.000000,0.999023,0.000976
66,165,1.000000,0.999023,0.000976
67,163,1.000000,0.999023,0.000976
68,181,1.000000,0.999023,0.000976
69,171,1.000000,0.999023,0.000976
70,174,1.000000,0.999023,0.000976
71,193,1.000000,0.999023,0.000976
72,197,1.000000,0.999023,0.000976
73,43,1.000000,0.999023,0.000976
74,5,1.000000,0.999023,0.000976
75,39,1.000000,0.999023,0.000976
76,1336,1.000000,0.999023,0.000976
77,33,1.000000,0.999023,0.000976
78,196,1.000000,0.999023,0.000976
79,4,1.000000,0.999023,0.000976
80,195,1.000000,0.999023,0.000976
81,175,1.000000,0.999023,0.000976
82,185,1.000000,0.999023,0.000976
83,1299,1.000000,0.999023,0.000976
84,72,1.000000,0.999023,0.000976
85,85,1.000000,0.999023,0.000976
86,89,1.000000,0.999023,0.000976
87,93,1.000000,0.999023,0.000976
88,84,1.000000,0.999023,0.000976
89,62,1.000000,0.999023,0.000976
90,78,1.000000,0.999023,0.000976
91,83,1.000000,0.999023,0.000976
92,22,1.000000,0.999023,0.000976
93,60,1.000000,0.999023,0.000976
94,73,1.000000,0.999023,0.000976
95,47,1.000000,0.999023,0.000976
96,144,1.000000,0.999023,0.000976
97,184,1.000000,0.999023,0.000976
98,177,1.000000,0.999023,0.000976
99,182,1.000000,0.999023,0.000976
100,58,1.000000,0.999023,0.000976
101,162,1.000000,0.999023,0.000976
102,98,1.000000,0.999023,0.000976
103,114,1.000000,0.999023,0.000976
104,127,1.000000,0.999023,0.000976
105,107,1.000000,0.999023,0.000976
106,137,1.000000,0.999023,0.000976
107,150,1.000000,0.999023,0.000976
108,82,1.000000,0.999023,0.000976
109,90,1.000000,0.999023,0.000976
110,92,1.000000,0.999023,0.000976
111,97,1.000000,0.999023,0.000976
112,96,1.000000,0.999023,0.000976
113,63,1.000000,0.999023,0.000976
114,64,1.000000,0.999023,0.000976
115,70,1.000000,0.999023,0.000976
116,77,1.000000,0.999023,0.000976
117,54,1.000000,0.999023,0.000976
118,55,1.000000,0.999023,0.000976
119,7,1.000000,0.999023,0.000976
120,217,1.000000,0.999023,0.000976
121,192,1.000000,0.999023,0.000976
122,191,1.000000,0.999023,0.000976
123,188,1.000000,0.999023,0.000976
124,1,1.000000,0.999023,0.000976
125,40,1.000000,0.999023,0.000976
126,34,1.000000,0.999023,0.000976
127,35,1.000000,0.999023,0.000976
128,1327,1.000000,0.999023,0.000976
129,1319,1.000000,0.999023,0.000976
130,32,1.000000,0.999023,0.000976
131,1339,1.000000,0.999023,0.000976
132,1338,1.000000,0.999023,0.000976
133,1340,1.000000,0.999023,0.000976
134,190,1.000000,0.999023,0.000976
135,187,1.000000,0.999023,0.000976
136,186,1.000000,0.999023,0.000976
137,179,1.000000,0.999023,0.000976
138,176,1.000000,0.999023,0.000976
139,170,1.000000,0.999023,0.000976
140,166,1.000000,0.999023,0.000976
141,46,1.000000,0.999023,0.000976
142,68,1.000000,0.999023,0.000976
143,6,1.000000,0.999023,0.000976
144,0,1.000000,0.999023,0.000976
145,88,1.000000,0.999023,0.000976
146,79,1.000000,0.999023,0.000976
147,76,1.000000,0.999023,0.000976
148,75,1.000000,0.999023,0.000976
149,69,1.000000,0.999023,0.000976
150,167,1.000000,0.999023,0.000976
151,335,1.000000,0.999023,0.000976
152,59,1.000000,0.999023,0.000976
153,129,1.000000,0.999023,0.000976
154,116,1.000000,0.999023,0.000976
155,108,1.000000,0.999023,0.000976
156,110,1.000000,0.999023,0.000976
157,503,1.000000,0.999023,0.000976
158,164,1.000000,0.999023,0.000976
159,289,1.000000,0.999023,0.000976
160,143,1.000000,0.999023,0.000976
161,3,1.000000,0.999023,0.000976
162,189,1.000000,0.999023,0.000976
163,41,1.000000,0.999023,0.000976
164,66,1.000000,0.999023,0.000976
165,9,1.000000,0.999023,0.000976
166,12,1.000000,0.999023,0.000976
167,106,1.000000,0.999023,0.000976
168,841,1.000000,0.999023,0.000976
169,61,1.000000,0.999023,0.000976
170,13,1.000000,0.999023,0.000976
171,180,1.000000,0.999023,0.000976
172,194,1.000000,0.999023,0.000976
173,38,1.000000,0.999023,0.000976
174,135,1.000000,0.999023,0.000976
175,134,1.000000,0.999023,0.000976
176,1211,1.000000,0.999023,0.000976
177,91,0.999999,0.999023,0.000976
178,307,0.999999,0.999023,0.000976
179,80,0.999999,0.999023,0.000976
180,1296,0.999999,0.999023,0.000976
181,130,0.999999,0.999023,0.000976
182,138,0.999999,0.999023,0.000976
183,152,0.999999,0.999023,0.000976
184,1266,0.999999,0.999023,0.000976
185,1326,0.999999,0.999023,0.000976
186,16,0.999999,0.999023,0.000976
187,1334,0.999999,0.999023,0.000976
188,1324,0.999999,0.999023,0.000976
189,18,0.999999,0.999023,0.000976
190,1325,0.999999,0.999023,0.000976
191,8,0.999999,0.999023,0.000976
192,874,0.999999,0.999023,0.000976
193,820,0.999999,0.999023,0.000976
194,183,0.999999,0.999023,0.000976
195,2,0.999999,0.999023,0.000976
196,142,0.999999,0.999023,0.000976
197,836,0.999999,0.999023,0.000976
198,48,0.999999,0.999023,0.000976
199,427,0.999999,0.999023,0.000976
200,532,0.999999,0.999023,0.000975
201,105,0.999999,0.999023,0.000975
202,592,0.999999,0.999023,0.000975
203,158,0.999999,0.999023,0.000975
204,125,0.999999,0.999023,0.000975
205,1300,0.999999,0.999023,0.000975
206,99,0.999999,0.999023,0.000975
207,423,0.999999,0.999023,0.000975
208,67,0.999999,0.999023,0.000975
209,17,0.999999,0.999023,0.000975
210,71,0.999999,0.999023,0.000975
211,775,0.999999,0.999023,0.000975
212,231,0.999999,0.999023,0.000975
213,626,0.999998,0.999023,0.000975
214,301,0.999998,0.999023,0.000975
215,124,0.999998,0.999023,0.000975
216,50,0.999998,0.999023,0.000975
217,238,0.999998,0.999023,0.000975
218,1230,0.999998,0.999023,0.000975
219,317,0.999998,0.999023,0.000975
220,1330,0.999998,0.999023,0.000975
221,795,0.999998,0.999023,0.000975
222,319,0.999998,0.999023,0.000975
223,10,0.999998,0.999023,0.000975
224,81,0.999998,0.999023,0.000975
225,1256,0.999998,0.999023,0.000975
226,1234,0.999998,0.999023,0.000974
227,910,0.999998,0.999023,0.000974
228,628,0.999998,0.999023,0.000974
229,1196,0.999998,0.999023,0.000974
230,660,0.999998,0.999023,0.000974
231,321,0.999998,0.999023,0.000974
232,767,0.999998,0.999023,0.000974
233,620,0.999997,0.999023,0.000974
234,132,0.999997,0.999023,0.000974
235,864,0.999997,0.999023,0.000974
236,133,0.999997,0.999023,0.000974
237,909,0.999997,0.999023,0.000974
238,37,0.999997,0.999023,0.000974
239,178,0.999997,0.999023,0.000974
240,264,0.999997,0.999023,0.000974
241,1278,0.999997,0.999023,0.000973
242,515,0.999997,0.999023,0.000973
243,748,0.999997,0.999023,0.000973
244,905,0.999997,0.999023,0.000973
245,891,0.999997,0.999023,0.000973
246,1268,0.999997,0.999023,0.000973
247,297,0.999997,0.999023,0.000973
248,912,0.999997,0.999023,0.000973
249,57,0.999996,0.999023,0.000973
250,1232,0.999996,0.999023,0.000973
251,252,0.999996,0.999023,0.000973
252,1219,0.999996,0.999023,0.000973
253,461,0.999996,0.999023,0.000973
254,465,0.999996,0.999023,0.000972
255,509,0.999996,0.999023,0.000972
256,499,0.999996,0.999023,0.000972
257,327,0.999996,0.999023,0.000972
258,825,0.999996,0.999023,0.000972
259,237,0.999996,0.999023,0.000972
260,553,0.999996,0.999023,0.000972
261,154,0.999996,0.999023,0.000972
262,270,0.999995,0.999023,0.000972
263,1303,0.999995,0.999023,0.000972
264,887,0.999995,0.999023,0.000972
265,830,0.999995,0.999023,0.000972
266,597,0.999995,0.999023,0.000972
267,1308,0.999995,0.999023,0.000972
268,508,0.999995,0.999023,0.000971
269,604,0.999995,0.999023,0.000971
270,735,0.999995,0.999023,0.000971
271,112,0.999995,0.999023,0.000971
272,331,0.999995,0.999023,0.000971
273,400,0.999995,0.999023,0.000971
274,1305,0.999995,0.999023,0.000971
275,102,0.999995,0.999023,0.000971
276,219,0.999994,0.999023,0.000971
277,605,0.999994,0.999023,0.000971
278,644,0.999994,0.999023,0.000971
279,1197,0.999994,0.999023,0.000970
280,345,0.999994,0.999023,0.000970
281,838,0.999994,0.999023,0.000970
282,157,0.999994,0.999023,0.000970
283,888,0.999994,0.999023,0.000970
284,311,0.999993,0.999023,0.000970
285,1198,0.999993,0.999023,0.000970
286,486,0.999993,0.999023,0.000970
287,1257,0.999993,0.999023,0.000970
288,1235,0.999993,0.999023,0.000970
289,892,0.999993,0.999023,0.000969
290,347,0.999993,0.999023,0.000969
291,398,0.999993,0.999023,0.000969
292,819,0.999992,0.999023,0.000969
293,615,0.999992,0.999023,0.000969
294,443,0.999992,0.999023,0.000969
295,126,0.999992,0.999023,0.000968
296,1203,0.999992,0.999023,0.000968
297,1189,0.999015,0.998047,0.000968
298,1073,0.958000,0.957031,0.000968
299,1210,0.999992,0.999023,0.000968
300,343,0.999992,0.999023,0.000968
301,1034,0.999015,0.998047,0.000968
302,458,0.999991,0.999023,0.000968
303,911,0.999991,0.999023,0.000968
304,776,0.999991,0.999023,0.000968
305,723,0.999991,0.999023,0.000968
306,688,0.999991,0.999023,0.000968
307,698,0.999991,0.999023,0.000968
308,584,0.999991,0.999023,0.000967
309,840,0.999991,0.999023,0.000967
310,603,0.999991,0.999023,0.000967
311,699,0.999991,0.999023,0.000967
312,524,0.999991,0.999023,0.000967
313,101,0.999991,0.999023,0.000967
314,156,0.999991,0.999023,0.000967
315,897,0.999990,0.999023,0.000967
316,784,0.999990,0.999023,0.000967
317,623,0.999990,0.999023,0.000966
318,757,0.999990,0.999023,0.000966
319,349,0.999990,0.999023,0.000966
320,1221,0.999990,0.999023,0.000966
321,719,0.999990,0.999023,0.000966
322,1253,0.999990,0.999023,0.000966
323,1323,0.999989,0.999023,0.000966
324,216,0.999989,0.999023,0.000966
325,641,0.999989,0.999023,0.000966
326,292,0.999989,0.999023,0.000965
327,1236,0.999989,0.999023,0.000965
328,267,0.999988,0.999023,0.000965
329,608,0.999988,0.999023,0.000965
330,667,0.999988,0.999023,0.000964
331,729,0.999988,0.999023,0.000964
332,611,0.999988,0.999023,0.000964
333,821,0.999988,0.999023,0.000964
334,519,0.999987,0.999023,0.000964
335,544,0.999987,0.999023,0.000964
336,1229,0.999987,0.999023,0.000964
337,251,0.999987,0.999023,0.000964
338,431,0.999987,0.999023,0.000964
339,636,0.999987,0.999023,0.000964
340,1279,0.999987,0.999023,0.000964
341,796,0.999987,0.999023,0.000964
342,547,0.999987,0.999023,0.000964
343,290,0.999987,0.999023,0.000964
344,463,0.999987,0.999023,0.000963
345,1269,0.999987,0.999023,0.000963
346,788,0.999987,0.999023,0.000963
347,425,0.999987,0.999023,0.000963
348,922,0.999010,0.998047,0.000963
349,1314,0.999986,0.999023,0.000962
350,206,0.999986,0.999023,0.000962
351,145,0.999986,0.999023,0.000962
352,333,0.999986,0.999023,0.000962
353,865,0.999986,0.999023,0.000962
354,662,0.999985,0.999023,0.000962
355,100,0.999985,0.999023,0.000962
356,746,0.999985,0.999023,0.000962
357,782,0.999985,0.999023,0.000962
358,26,0.999985,0.999023,0.000962
359,459,0.999985,0.999023,0.000962
360,432,0.999985,0.999023,0.000961
361,87,0.999985,0.999023,0.000961
362,483,0.999985,0.999023,0.000961
363,268,0.999985,0.999023,0.000961
364,885,0.999985,0.999023,0.000961
365,288,0.999984,0.999023,0.000961
366,536,0.999984,0.999023,0.000961
367,266,0.999984,0.999023,0.000961
368,810,0.999984,0.999023,0.000961
369,337,0.999984,0.999023,0.000961
370,742,0.999984,0.999023,0.000961
371,410,0.999984,0.999023,0.000961
372,122,0.999984,0.999023,0.000960
373,901,0.999984,0.999023,0.000960
374,263,0.999984,0.999023,0.000960
375,824,0.999984,0.999023,0.000960
376,935,0.999984,0.999023,0.000960
377,490,0.999983,0.999023,0.000960
378,1254,0.999983,0.999023,0.000960
379,226,0.999983,0.999023,0.000960
380,1277,0.999983,0.999023,0.000960
381,279,0.999983,0.999023,0.000960
382,1281,0.999983,0.999023,0.000960
383,863,0.999983,0.999023,0.000960
384,462,0.999983,0.999023,0.000960
385,341,0.999983,0.999023,0.000960
386,287,0.999983,0.999023,0.000960
387,123,0.999983,0.999023,0.000960
388,653,0.999983,0.999023,0.000959
389,437,0.999983,0.999023,0.000959
390,325,0.999982,0.999023,0.000959
391,749,0.999982,0.999023,0.000959
392,1231,0.999982,0.999023,0.000959
393,625,0.999982,0.999023,0.000959
394,839,0.999982,0.999023,0.000958
395,904,0.999982,0.999023,0.000958
396,689,0.999981,0.999023,0.000958
397,351,0.999981,0.999023,0.000957
398,815,0.999981,0.999023,0.000957
399,750,0.999981,0.999023,0.000957
400,1191,0.999981,0.999023,0.000957
401,551,0.999980,0.999023,0.000957
402,1244,0.999980,0.999023,0.000957
403,277,0.999980,0.999023,0.000956
404,702,0.999979,0.999023,0.000956
405,1204,0.999979,0.999023,0.000956
406,794,0.999979,0.999023,0.000956
407,817,0.999979,0.999023,0.000956
408,740,0.999979,0.999023,0.000955
409,471,0.999979,0.999023,0.000955
410,244,0.999979,0.999023,0.000955
411,1329,0.999979,0.999023,0.000955
412,816,0.999979,0.999023,0.000955
413,234,0.999978,0.999023,0.000955
414,442,0.999978,0.999023,0.000954
415,426,0.999977,0.999023,0.000954
416,56,0.999977,0.999023,0.000954
417,103,0.999977,0.999023,0.000954
418,377,0.999977,0.999023,0.000954
419,413,0.999977,0.999023,0.000954
420,851,0.999977,0.999023,0.000953
421,672,0.999976,0.999023,0.000953
422,700,0.999976,0.999023,0.000953
423,221,0.999976,0.999023,0.000953
424,889,0.999976,0.999023,0.000953
425,609,0.999976,0.999023,0.000952
426,271,0.999976,0.999023,0.000952
427,273,0.999975,0.999023,0.000952
428,655,0.999975,0.999023,0.000952
429,1207,0.999975,0.999023,0.000952
430,380,0.998999,0.998047,0.000952
431,837,0.999975,0.999023,0.000952
432,120,0.999975,0.999023,0.000952
433,299,0.999975,0.999023,0.000951
434,806,0.999974,0.999023,0.000951
435,753,0.999974,0.999023,0.000950
436,683,0.999973,0.999023,0.000950
437,323,0.999973,0.999023,0.000950
438,867,0.999973,0.999023,0.000950
439,392,0.998020,0.997070,0.000950
440,389,0.999973,0.999023,0.000950
441,643,0.999973,0.999023,0.000949
442,436,0.999972,0.999023,0.000949
443,712,0.999972,0.999023,0.000949
444,20,0.999972,0.999023,0.000948
445,417,0.999972,0.999023,0.000948
446,622,0.999972,0.999023,0.000948
447,739,0.999972,0.999023,0.000948
448,866,0.999971,0.999023,0.000948
449,632,0.999971,0.999023,0.000948
450,246,0.999971,0.999023,0.000948
451,627,0.999971,0.999023,0.000948
452,614,0.999971,0.999023,0.000948
453,381,0.999971,0.999023,0.000947
454,1238,0.999971,0.999023,0.000947
455,365,0.999971,0.999023,0.000947
456,708,0.999970,0.999023,0.000947
457,826,0.999970,0.999023,0.000947
458,445,0.999970,0.999023,0.000947
459,732,0.999970,0.999023,0.000946
460,743,0.999970,0.999023,0.000946
461,250,0.999969,0.999023,0.000946
462,1216,0.999969,0.999023,0.000945
463,722,0.999969,0.999023,0.000945
464,274,0.999969,0.999023,0.000945
465,908,0.999969,0.999023,0.000945
466,789,0.999969,0.999023,0.000945
467,1328,0.999968,0.999023,0.000945
468,469,0.999967,0.999023,0.000944
469,862,0.999967,0.999023,0.000944
470,272,0.999967,0.999023,0.000944
471,240,0.999967,0.999023,0.000944
472,1081,0.998990,0.998047,0.000944
473,969,0.998014,0.997070,0.000944
474,823,0.999967,0.999023,0.000943
475,372,0.999967,0.999023,0.000943
476,610,0.999966,0.999023,0.000943
477,203,0.999966,0.999023,0.000943
478,663,0.999966,0.999023,0.000942
479,222,0.999966,0.999023,0.000942
480,51,0.999965,0.999023,0.000942
481,49,0.999965,0.999023,0.000941
482,1200,0.999964,0.999023,0.000941
483,577,0.999964,0.999023,0.000940
484,1294,0.999964,0.999023,0.000940
485,680,0.999964,0.999023,0.000940
486,359,0.999964,0.999023,0.000940
487,269,0.999963,0.999023,0.000940
488,330,0.995080,0.994141,0.000940
489,1270,0.999963,0.999023,0.000940
490,1241,0.999963,0.999023,0.000939
491,512,0.999962,0.999023,0.000939
492,411,0.999962,0.999023,0.000939
493,899,0.999962,0.999023,0.000939
494,843,0.999962,0.999023,0.000938
495,223,0.999961,0.999023,0.000938
496,832,0.999961,0.999023,0.000938
497,818,0.999961,0.999023,0.000937
498,440,0.999961,0.999023,0.000937
499,772,0.999961,0.999023,0.000937
500,1312,0.999961,0.999023,0.000937
501,356,0.999961,0.999023,0.000937
502,669,0.999959,0.999023,0.000935
503,805,0.999958,0.999023,0.000935
504,571,0.999958,0.999023,0.000935
505,315,0.999958,0.999023,0.000935
506,395,0.999958,0.999023,0.000934
507,1042,0.998981,0.998047,0.000934
508,701,0.999958,0.999023,0.000934
509,451,0.999957,0.999023,0.000934
510,849,0.998004,0.997070,0.000933
511,602,0.999957,0.999023,0.000933
512,393,0.999957,0.999023,0.000933
513,480,0.999956,0.999023,0.000933
514,755,0.999956,0.999023,0.000933
515,409,0.999956,0.999023,0.000933
516,214,0.999955,0.999023,0.000932
517,505,0.998978,0.998047,0.000931
518,235,0.999954,0.999023,0.000931
519,725,0.999954,0.999023,0.000931
520,831,0.999954,0.999023,0.000930
521,429,0.999954,0.999023,0.000930
522,718,0.998000,0.997070,0.000930
523,803,0.999952,0.999023,0.000929
524,285,0.999952,0.999023,0.000929
525,720,0.999952,0.999023,0.000928
526,1292,0.999952,0.999023,0.000928
527,1199,0.999952,0.999023,0.000928
528,884,0.999951,0.999023,0.000928
529,738,0.999951,0.999023,0.000928
530,575,0.999951,0.999023,0.000927
531,1239,0.999951,0.999023,0.000927
532,787,0.999951,0.999023,0.000927
533,758,0.999950,0.999023,0.000927
534,721,0.999950,0.999023,0.000927
535,387,0.999950,0.999023,0.000927
536,998,0.997020,0.996094,0.000926
537,1313,0.999950,0.999023,0.000926
538,489,0.999949,0.999023,0.000926
539,695,0.865183,0.864258,0.000925
540,924,0.999949,0.999023,0.000925
541,679,0.999949,0.999023,0.000925
542,447,0.999949,0.999023,0.000925
543,791,0.999948,0.999023,0.000925
544,713,0.999948,0.999023,0.000925
545,890,0.999948,0.999023,0.000924
546,539,0.999947,0.999023,0.000924
547,684,0.999947,0.999023,0.000924
548,414,0.999947,0.999023,0.000924
549,668,0.999947,0.999023,0.000923
550,355,0.999947,0.999023,0.000923
551,329,0.999947,0.999023,0.000923
552,946,0.999947,0.999023,0.000923
553,833,0.999947,0.999023,0.000923
554,406,0.998970,0.998047,0.000923
555,230,0.999946,0.999023,0.000922
556,475,0.999944,0.999023,0.000921
557,800,0.999944,0.999023,0.000921
558,1158,0.997014,0.996094,0.000921
559,404,0.999944,0.999023,0.000920
560,852,0.999944,0.999023,0.000920
561,313,0.999943,0.999023,0.000920
562,765,0.999943,0.999023,0.000920
563,682,0.999943,0.999023,0.000920
564,822,0.999943,0.999023,0.000919
565,616,0.999943,0.999023,0.000919
566,1044,0.999942,0.999023,0.000919
567,1252,0.999942,0.999023,0.000919
568,829,0.999942,0.999023,0.000919
569,119,0.999942,0.999023,0.000918
570,848,0.999942,0.999023,0.000918
571,208,0.999942,0.999023,0.000918
572,312,0.997012,0.996094,0.000918
573,540,0.999941,0.999023,0.000918
574,215,0.999941,0.999023,0.000918
575,265,0.999941,0.999023,0.000918
576,731,0.999941,0.999023,0.000917
577,450,0.999940,0.999023,0.000917
578,1171,0.996034,0.995117,0.000917
579,1193,0.999940,0.999023,0.000916
580,303,0.999940,0.999023,0.000916
581,314,0.998962,0.998047,0.000915
582,802,0.999938,0.999023,0.000915
583,397,0.999938,0.999023,0.000914
584,868,0.999937,0.999023,0.000914
585,247,0.999937,0.999023,0.000914
586,1260,0.999937,0.999023,0.000914
587,844,0.999937,0.999023,0.000914
588,893,0.999937,0.999023,0.000914
589,1134,0.999936,0.999023,0.000913
590,658,0.995053,0.994141,0.000912
591,95,0.998959,0.998047,0.000912
592,1138,0.999935,0.999023,0.000912
593,1225,0.999935,0.999023,0.000912
594,1250,0.999935,0.999023,0.000912
595,944,0.999935,0.999023,0.000912
596,1251,0.999935,0.999023,0.000911
597,993,0.999935,0.999023,0.000911
598,1091,0.999934,0.999023,0.000911
599,1149,0.816473,0.817383,0.000910
600,1337,0.040949,0.040039,0.000910
601,433,0.999932,0.999023,0.000909
602,1264,0.999932,0.999023,0.000908
603,842,0.999932,0.999023,0.000908
604,491,0.959892,0.958984,0.000908
605,369,0.999931,0.999023,0.000907
606,104,0.999930,0.999023,0.000907
607,1175,0.997000,0.996094,0.000907
608,715,0.999930,0.999023,0.000906
609,639,0.998952,0.998047,0.000906
610,1108,0.999929,0.999023,0.000905
611,590,0.989186,0.988281,0.000905
612,453,0.999928,0.999023,0.000905
613,424,0.999927,0.999023,0.000904
614,376,0.999927,0.999023,0.000903
615,1223,0.999926,0.999023,0.000903
616,1255,0.999926,0.999023,0.000903
617,207,0.999925,0.999023,0.000902
618,799,0.999925,0.999023,0.000901
619,439,0.999925,0.999023,0.000901
620,245,0.999924,0.999023,0.000901
621,902,0.999924,0.999023,0.000901
622,764,0.999924,0.999023,0.000901
623,419,0.997971,0.997070,0.000900
624,903,0.999923,0.999023,0.000900
625,493,0.998947,0.998047,0.000900
626,1276,0.999922,0.999023,0.000898
627,1132,0.944258,0.943359,0.000898
628,1046,0.999921,0.999023,0.000898
629,248,0.999921,0.999023,0.000898
630,737,0.999920,0.999023,0.000897
631,1240,0.999919,0.999023,0.000896
632,744,0.999919,0.999023,0.000896
633,770,0.999919,0.999023,0.000895
634,420,0.999918,0.999023,0.000895
635,504,0.998939,0.998047,0.000892
636,649,0.999915,0.999023,0.000892
637,241,0.999914,0.999023,0.000891
638,694,0.999914,0.999023,0.000890
639,546,0.999913,0.999023,0.000890
640,1161,0.999913,0.999023,0.000889
641,886,0.999912,0.999023,0.000889
642,438,0.999912,0.999023,0.000889
643,416,0.999912,0.999023,0.000889
644,707,0.999912,0.999023,0.000888
645,407,0.999911,0.999023,0.000887
646,638,0.999910,0.999023,0.000887
647,828,0.999910,0.999023,0.000887
648,295,0.998933,0.998047,0.000886
649,934,0.999909,0.999023,0.000885
650,790,0.999907,0.999023,0.000883
651,457,0.999906,0.999023,0.000883
652,591,0.998929,0.998047,0.000882
653,1190,0.999905,0.999023,0.000882
654,599,0.999905,0.999023,0.000881
655,281,0.998928,0.998047,0.000881
656,607,0.999904,0.999023,0.000881
657,827,0.999904,0.999023,0.000880
658,388,0.997950,0.997070,0.000880
659,479,0.999903,0.999023,0.000880
660,291,0.999903,0.999023,0.000880
661,594,0.999903,0.999023,0.000879
662,703,0.999902,0.999023,0.000879
663,293,0.999902,0.999023,0.000878
664,895,0.999901,0.999023,0.000878
665,1331,0.999901,0.999023,0.000878
666,249,0.999901,0.999023,0.000877
667,464,0.999901,0.999023,0.000877
668,617,0.999900,0.999023,0.000877
669,1214,0.999900,0.999023,0.000877
670,173,0.234275,0.233398,0.000876
671,779,0.999900,0.999023,0.000876
672,1049,0.996969,0.996094,0.000875
673,278,0.999898,0.999023,0.000875
674,769,0.999897,0.999023,0.000874
675,401,0.999897,0.999023,0.000874
676,727,0.999897,0.999023,0.000873
677,1201,0.999896,0.999023,0.000873
678,1057,0.985248,0.984375,0.000873
679,467,0.999896,0.999023,0.000872
680,1311,0.999896,0.999023,0.000872
681,714,0.999895,0.999023,0.000872
682,1293,0.999893,0.999023,0.000870
683,754,0.999893,0.999023,0.000870
684,907,0.999892,0.999023,0.000869
685,430,0.999891,0.999023,0.000868
686,681,0.999891,0.999023,0.000868
687,1246,0.999890,0.999023,0.000867
688,1249,0.999890,0.999023,0.000867
689,1310,0.682507,0.681641,0.000867
690,1291,0.999890,0.999023,0.000867
691,913,0.999890,0.999023,0.000866
692,756,0.999889,0.999023,0.000866
693,286,0.999889,0.999023,0.000866
694,1133,0.999889,0.999023,0.000865
695,906,0.999889,0.999023,0.000865
696,28,0.999888,0.999023,0.000864
697,1282,0.999887,0.999023,0.000863
698,711,0.999886,0.999023,0.000863
699,931,0.999886,0.999023,0.000862
700,1332,0.999885,0.999023,0.000862
701,435,0.999883,0.999023,0.000860
702,332,0.996954,0.996094,0.000860
703,253,0.999883,0.999023,0.000860
704,588,0.999883,0.999023,0.000860
705,581,0.999880,0.999023,0.000857
706,687,0.999880,0.999023,0.000857
707,1263,0.999880,0.999023,0.000857
708,379,0.999880,0.999023,0.000856
709,562,0.999879,0.999023,0.000856
710,809,0.999878,0.999023,0.000855
711,621,0.994995,0.994141,0.000854
712,804,0.999877,0.999023,0.000853
713,11,0.999876,0.999023,0.000853
714,523,0.999875,0.999023,0.000852
715,962,0.999875,0.999023,0.000851
716,535,0.999875,0.999023,0.000851
717,262,0.996944,0.996094,0.000851
718,706,0.999874,0.999023,0.000850
719,399,0.919072,0.919922,0.000850
720,318,0.999874,0.999023,0.000850
721,550,0.998897,0.998047,0.000850
722,951,0.992060,0.991211,0.000849
723,847,0.999872,0.999023,0.000849
724,1215,0.999872,0.999023,0.000849
725,403,0.999872,0.999023,0.000849
726,472,0.997918,0.997070,0.000848
727,647,0.999871,0.999023,0.000848
